especie,nom,rgn_id
Bolitoglossa mexicana,Sujeta a proteccion especial (Pr),2
Dendropsophus microcephalus,,2
Bolitoglossa alberchi,,2
Bolitoglossa rufescens,Sujeta a proteccion especial (Pr),2
Craugastor vulcani,,2
Eleutherodactylus,,2
Bolitoglossa alberchi,,2
Bolitoglossa alberchi,,2
Bolitoglossa mexicana,Sujeta a proteccion especial (Pr),2
Craugastor alfredi,,2
Tlalocohyla picta,,2
Bolitoglossa alberchi,,2
Bolitoglossa mexicana,Sujeta a proteccion especial (Pr),2
Bolitoglossa rufescens,Sujeta a proteccion especial (Pr),2
Tlalocohyla picta,,2
Agalychnis callidryas,,2
Bolitoglossa alberchi,,2
,,2
Bolitoglossa alberchi,,2
Bolitoglossa alberchi,,2
Bolitoglossa alberchi,,2
Bolitoglossa alberchi,,2
Dendropsophus microcephalus,,2
Craugastor vulcani,,2
Bolitoglossa mexicana,Sujeta a proteccion especial (Pr),2
Bolitoglossa mexicana,Sujeta a proteccion especial (Pr),2
Bolitoglossa mexicana,Sujeta a proteccion especial (Pr),2
Bolitoglossa rufescens,Sujeta a proteccion especial (Pr),2
Craugastor vulcani,,2
Bolitoglossa alberchi,,2
Bolitoglossa alberchi,,2
Craugastor vulcani,,2
Dendropsophus ebraccatus,,2
Bolitoglossa alberchi,,2
Craugastor vulcani,,2
Bolitoglossa mexicana,Sujeta a proteccion especial (Pr),2
Bolitoglossa alberchi,,2
Bolitoglossa mexicana,Sujeta a proteccion especial (Pr),2
Bolitoglossa alberchi,,2
Bolitoglossa rufescens,Sujeta a proteccion especial (Pr),2
Bolitoglossa alberchi,,2
Bolitoglossa mexicana,Sujeta a proteccion especial (Pr),2
Bolitoglossa alberchi,,2
Gastrophryne elegans,Sujeta a proteccion especial (Pr),2
Lithobates vaillanti,,2
Craugastor vulcani,,2
Bolitoglossa alberchi,,2
Craugastor loki,,2
Eleutherodactylus,,2
Craugastor vulcani,,2
Tlalocohyla loquax,,2
Tlalocohyla picta,,2
Tlalocohyla picta,,2
Bolitoglossa rufescens,Sujeta a proteccion especial (Pr),2
Bolitoglossa alberchi,,2
Craugastor vulcani,,2
Craugastor vulcani,,2
Tlalocohyla loquax,,2
Tlalocohyla picta,,2
Bolitoglossa alberchi,,2
Craugastor loki,,2
Bolitoglossa alberchi,,2
Eleutherodactylus,,2
Bolitoglossa alberchi,,2
Scinax staufferi,,2
Bolitoglossa alberchi,,2
Craugastor vulcani,,2
Bolitoglossa alberchi,,2
Bolitoglossa mexicana,Sujeta a proteccion especial (Pr),2
Tlalocohyla loquax,,2
Bolitoglossa alberchi,,2
Craugastor loki,,2
Bolitoglossa alberchi,,2
Bolitoglossa rufescens,Sujeta a proteccion especial (Pr),2
Bolitoglossa alberchi,,2
Craugastor loki,,2
Eleutherodactylus,,2
Bolitoglossa mexicana,Sujeta a proteccion especial (Pr),2
Dendropsophus microcephalus,,2
Pseudoeurycea lineola,Sujeta a proteccion especial (Pr),2
Bolitoglossa mexicana,Sujeta a proteccion especial (Pr),2
Dendropsophus ebraccatus,,2
Bolitoglossa rufescens,Sujeta a proteccion especial (Pr),2
Bolitoglossa rufescens,Sujeta a proteccion especial (Pr),2
Eleutherodactylus verrucipes,Sujeta a proteccion especial (Pr),2
Bolitoglossa rufescens,Sujeta a proteccion especial (Pr),2
Lithobates vaillanti,,2
Dendropsophus ebraccatus,,2
Craugastor rhodopis,,2
Lithobates vaillanti,,2
Tlalocohyla picta,,2
Bolitoglossa occidentalis,Sujeta a proteccion especial (Pr),2
Lithobates vaillanti,,2
Bufo,,2
Pseudoeurycea orchimelas,,2
Smilisca baudinii,,2
Eleutherodactylus leprus,,2
Rhinella marina,,2
Smilisca baudinii,,2
Smilisca baudinii,,2
Lithobates vaillanti,,2
Bolitoglossa mexicana,Sujeta a proteccion especial (Pr),2
Scinax staufferi,,2
Craugastor rhodopis,,2
Craugastor berkenbuschii,Sujeta a proteccion especial (Pr),2
Bolitoglossa mexicana,Sujeta a proteccion especial (Pr),2
Smilisca baudinii,,2
Smilisca baudinii,,2
Smilisca baudinii,,2
Bolitoglossa rufescens,Sujeta a proteccion especial (Pr),2
Smilisca baudinii,,2
Eleutherodactylus leprus,,2
Bolitoglossa,,2
Lithobates vaillanti,,2
Smilisca baudinii,,2
Bolitoglossa occidentalis,Sujeta a proteccion especial (Pr),2
Craugastor rhodopis,,2
Bolitoglossa mexicana,Sujeta a proteccion especial (Pr),2
Smilisca baudinii,,2
Eleutherodactylus,,2
Lithobates vaillanti,,2
Bolitoglossa rufescens,Sujeta a proteccion especial (Pr),2
Craugastor loki,,2
Pseudoeurycea orchimelas,,2
Craugastor berkenbuschii,Sujeta a proteccion especial (Pr),2
Bolitoglossa rufescens,Sujeta a proteccion especial (Pr),2
Craugastor rhodopis,,2
Craugastor rhodopis,,2
Craugastor rhodopis,,2
Lithobates forreri,Sujeta a proteccion especial (Pr),2
Craugastor rhodopis,,2
Craugastor rugulosus,,2
Rhinella marina,,2
Lithobates forreri,Sujeta a proteccion especial (Pr),2
Lithobates forreri,Sujeta a proteccion especial (Pr),2
Craugastor rhodopis,,2
Craugastor rugulosus,,2
Craugastor rhodopis,,2
Pseudoeurycea orchimelas,,2
Smilisca baudinii,,2
Craugastor rugulosus,,2
Lithobates brownorum,Sujeta a proteccion especial (Pr),2
Ambystoma bombypellum,Sujeta a proteccion especial (Pr),2
Craugastor rhodopis,,2
Craugastor berkenbuschii,Sujeta a proteccion especial (Pr),2
Craugastor rhodopis,,2
Craugastor rugulosus,,2
Smilisca baudinii,,2
Lithobates brownorum,Sujeta a proteccion especial (Pr),2
Lithobates berlandieri,Sujeta a proteccion especial (Pr),2
Pseudoeurycea lineola,Sujeta a proteccion especial (Pr),2
Craugastor rhodopis,,2
Bolitoglossa mexicana,Sujeta a proteccion especial (Pr),2
Smilisca baudinii,,2
Craugastor rhodopis,,2
Bolitoglossa mexicana,Sujeta a proteccion especial (Pr),2
Dendropsophus ebraccatus,,2
Tlalocohyla picta,,2
Dendropsophus microcephalus,,2
Rhinella marina,,2
Rhinella marina,,2
Smilisca baudinii,,2
Smilisca baudinii,,2
Scinax staufferi,,2
Lithobates berlandieri,Sujeta a proteccion especial (Pr),2
Dendropsophus microcephalus,,2
Dendropsophus microcephalus,,2
Smilisca cyanosticta,,2
Rhinophrynus dorsalis,Sujeta a proteccion especial (Pr),2
Dendropsophus microcephalus,,2
Scinax staufferi,,2
Hypopachus ustus,Sujeta a proteccion especial (Pr),2
Scinax staufferi,,2
Bolitoglossa platydactyla,Sujeta a proteccion especial (Pr),2
Engystomops pustulosus,,2
Engystomops pustulosus,,2
Engystomops pustulosus,,2
Engystomops pustulosus,,2
Engystomops pustulosus,,2
Engystomops pustulosus,,2
Engystomops pustulosus,,2
Engystomops pustulosus,,2
Engystomops pustulosus,,2
Engystomops pustulosus,,2
Engystomops pustulosus,,2
Engystomops pustulosus,,2
Engystomops pustulosus,,2
Engystomops pustulosus,,2
Engystomops pustulosus,,2
Engystomops pustulosus,,2
Engystomops pustulosus,,2
Engystomops pustulosus,,2
Incilius valliceps,,2
Tlalocohyla loquax,,2
Tlalocohyla picta,,2
Incilius marmoreus,,2
Incilius marmoreus,,2
Incilius marmoreus,,2
Smilisca baudinii,,2
Incilius valliceps,,2
Incilius marmoreus,,2
Smilisca baudinii,,2
Trachycephalus typhonius,,2
Engystomops pustulosus,,2
Rhinophrynus dorsalis,Sujeta a proteccion especial (Pr),2
Leptodactylus melanonotus,,2
Rhinella marina,,2
Scinax staufferi,,2
Incilius valliceps,,2
Lithobates berlandieri,Sujeta a proteccion especial (Pr),2
Bufo,,2
Incilius valliceps,,2
Dendropsophus microcephalus,,2
Leptodactylus mystacinus,,2
Leptodactylus melanonotus,,2
Ecnomiohyla miotympanum,,2
Hypopachus variolosus,,2
Trachycephalus typhonius,,2
Hypopachus variolosus,,2
Hypopachus variolosus,,2
Lithobates pustulosus,Sujeta a proteccion especial (Pr),2
Hypopachus variolosus,,2
Rhinella marina,,2
Smilisca baudinii,,2
Leptodactylus mystacinus,,2
Rhinophrynus dorsalis,Sujeta a proteccion especial (Pr),2
Scinax staufferi,,2
Hypopachus variolosus,,2
Leptodactylus melanonotus,,2
Rhinophrynus dorsalis,Sujeta a proteccion especial (Pr),2
Leptodactylus mystacinus,,2
Leptodactylus melanonotus,,2
Incilius valliceps,,2
Smilisca baudinii,,2
Triprion petasatus,Sujeta a proteccion especial (Pr),2
Smilisca baudinii,,2
Rhinophrynus dorsalis,Sujeta a proteccion especial (Pr),2
Leptodactylus melanonotus,,2
Incilius marmoreus,,2
Hypopachus variolosus,,2
Leptodactylus melanonotus,,2
Smilisca baudinii,,2
Incilius valliceps,,2
Trachycephalus typhonius,,2
Aquiloeurycea cephalica,Amenazada (A),2
Craugastor rugulosus,,2
Craugastor rugulosus,,2
Incilius valliceps,,2
Incilius valliceps,,2
Smilisca baudinii,,2
Lithobates berlandieri,Sujeta a proteccion especial (Pr),2
Incilius valliceps,,2
Bufo,,2
Trachycephalus typhonius,,2
Incilius valliceps,,2
Hypopachus variolosus,,2
Scaphiopus couchii,,2
Notophthalmus meridionalis,En peligro de extincion (P),2
Hypopachus variolosus,,2
Lithobates catesbeianus,,2
Leucophaeus atricilla,,2
Thalasseus sandvicensis,,2
Tringa semipalmata,,2
Thalasseus maximus,,2
Charadrius nivosus,Amenazada (A),2
Pelecanus occidentalis,,2
Charadrius semipalmatus,,2
Calidris pusilla,,2
Calidris bairdii,,2
Calidris mauri,,2
Fulica americana,,2
Streptopelia decaocto,,2
Calidris alba,,2
Calidris pusilla,,2
Pluvialis squatarola,,2
Icterus gularis,,2
Fregata magnificens,,2
Columbina passerina,,2
Caracara cheriway,,2
Quiscalus mexicanus,,2
Pitangus sulphuratus,,2
Picoides scalaris,,2
Pelecanus occidentalis,,2
Mimus polyglottos,,2
Setophaga ruticilla,,2
Chlorostilbon canivetii,,2
Crax rubra,Amenazada (A),2
Agelaius phoeniceus,,2
Thalasseus maximus,,2
Gelochelidon nilotica,,2
Leucophaeus atricilla,,2
Phalacrocorax brasilianus,,2
Tringa semipalmata,,2
Actitis macularius,,2
Pelecanus occidentalis,,2
Setophaga coronata,,2
Calidris alba,,2
Fregata magnificens,,2
Calidris minutilla,,2
Tringa,,2
Larus argentatus,,2
Quiscalus mexicanus,,2
Hylocichla mustelina,,2
Dendrocygna autumnalis,,2
Setophaga petechia,,2
Fregata magnificens,,2
Megaceryle alcyon,,2
Nyctanassa violacea,,2
Buteogallus urubitinga,Sujeta a proteccion especial (Pr),2
Coragyps atratus,,2
Pitangus sulphuratus,,2
Psilorhinus morio,,2
Patagioenas flavirostris,,2
Setophaga petechia,,2
Columba livia,,2
Megaceryle alcyon,,2
Amazona autumnalis,,2
Egretta caerulea,,2
Patagioenas flavirostris,,2
Crotophaga sulcirostris,,2
Columbina inca,,2
Coragyps atratus,,2
Columba livia,,2
Myiarchus tuberculifer,,2
Parkesia noveboracensis,,2
Vireo flavoviridis,,2
Setophaga coronata,,2
Vireo flavoviridis,,2
Setophaga coronata,,2
Vireo griseus,,2
Vireo flavoviridis,,2
Myiarchus tuberculifer,,2
Empidonax alnorum,,2
Parkesia noveboracensis,,2
Cardellina canadensis,,2
Empidonax alnorum,,2
Setophaga petechia,,2
Setophaga coronata,,2
Empidonax alnorum,,2
Setophaga petechia,,2
Icterus prosthemelas,,2
Empidonax alnorum,,2
Myiarchus tuberculifer,,2
Setophaga petechia,,2
Catharus ustulatus,,2
Setophaga petechia,,2
Parkesia noveboracensis,,2
Empidonax minimus,,2
Setophaga pensylvanica,,2
Empidonax minimus,,2
Geothlypis trichas,,2
Pyrocephalus rubinus,,2
Calidris pusilla,,2
Actitis macularius,,2
Sturnella magna,,2
Pelecanus occidentalis,,2
Buteogallus anthracinus,Sujeta a proteccion especial (Pr),2
Ardea alba,,2
Thalasseus maximus,,2
Psarocolius montezuma,Sujeta a proteccion especial (Pr),2
Rynchops niger,,2
Cathartes burrovianus,Sujeta a proteccion especial (Pr),2
Egretta thula,,2
Rupornis magnirostris,,2
Egretta tricolor,,2
Megaceryle torquata,,2
Icterus gularis,,2
Empidonax,,2
Columba livia,,2
Bubulcus ibis,,2
Bubulcus ibis,,2
Vireo griseus,,2
Icteria virens,,2
Geothlypis trichas,,2
Falco sparverius,,2
Turdus grayi,,2
Coragyps atratus,,2
Actitis macularius,,2
Anas discors,,2
Ardea herodias,,2
Fregata magnificens,,2
Sporophila torqueola,,2
Quiscalus mexicanus,,2
Herpetotheres cachinnans,,2
Tringa semipalmata,,2
Leucophaeus atricilla,,2
Calidris alba,,2
Thraupis abbas,,2
Leucophaeus atricilla,,2
Setophaga citrina,,2
Rupornis magnirostris,,2
Himantopus mexicanus,,2
Egretta caerulea,,2
Setophaga americana,,2
Hirundo rustica,,2
Quiscalus mexicanus,,2
Leucophaeus atricilla,,2
Caracara cheriway,,2
Turdus grayi,,2
Leucophaeus atricilla,,2
Thalasseus maximus,,2
Passerina versicolor,,2
Chlidonias niger,,2
Jacana spinosa,,2
Megaceryle alcyon,,2
Thalasseus sandvicensis,,2
Fregata magnificens,,2
Setophaga petechia,,2
Ardea alba,,2
Psilorhinus morio,,2
Fregata magnificens,,2
Thalasseus maximus,,2
Tringa semipalmata,,2
Pelecanus occidentalis,,2
Buteogallus anthracinus,Sujeta a proteccion especial (Pr),2
Caracara cheriway,,2
Fregata magnificens,,2
Actitis macularius,,2
Hirundo rustica,,2
Columbina inca,,2
Crotophaga sulcirostris,,2
Setophaga ruticilla,,2
Volatinia jacarina,,2
Gelochelidon nilotica,,2
Cathartes aura,,2
Passerina cyanea,,2
Leucophaeus atricilla,,2
Amazona autumnalis,,2
Dendrocygna autumnalis,,2
Pyrocephalus rubinus,,2
Fregata magnificens,,2
Calidris alba,,2
Egretta thula,,2
Anas clypeata,,2
Thalasseus sandvicensis,,2
Cathartes burrovianus,Sujeta a proteccion especial (Pr),2
Ardea herodias,,2
Pelecanus occidentalis,,2
Egretta thula,,2
Melospiza lincolnii,,2
Setophaga magnolia,,2
Cathartes aura,,2
Egretta thula,,2
Pandion haliaetus,,2
Icterus galbula,,2
Egretta caerulea,,2
Podilymbus podiceps,,2
Pitangus sulphuratus,,2
Crotophaga sulcirostris,,2
Actitis macularius,,2
Dumetella carolinensis,,2
Setophaga citrina,,2
Myiozetetes similis,,2
Anas crecca,,2
Fregata magnificens,,2
Cathartes burrovianus,Sujeta a proteccion especial (Pr),2
Bubulcus ibis,,2
Himantopus mexicanus,,2
Rupornis magnirostris,,2
Setophaga petechia,,2
Herpetotheres cachinnans,,2
Pelecanus occidentalis,,2
Anas discors,,2
Stelgidopteryx serripennis,,2
Petrochelidon pyrrhonota,,2
Fulica americana,,2
Ardea alba,,2
Eudocimus albus,,2
Melanerpes aurifrons,,2
Psilorhinus morio,,2
Passerina caerulea,,2
Setophaga magnolia,,2
Tachycineta albilinea,,2
Hirundo rustica,,2
Vireo griseus,,2
Caracara cheriway,,2
Icterus cucullatus,,2
Coragyps atratus,,2
Tyrannus melancholicus,,2
Psarocolius montezuma,Sujeta a proteccion especial (Pr),2
Quiscalus mexicanus,,2
Empidonax minimus,,2
Setophaga petechia,,2
Contopus sordidulus,,2
Cardinalis cardinalis,,2
Dromococcyx phasianellus,,2
Columbina talpacoti,,2
Empidonax minimus,,2
Phaethornis striigularis,Sujeta a proteccion especial (Pr),2
Anthracothorax prevostii,,2
Empidonax minimus,,2
Empidonax minimus,,2
Geothlypis philadelphia,,2
Setophaga petechia,,2
Dryocopus lineatus,,2
Saltator coerulescens,,2
Ortalis vetula,,2
Chlorostilbon canivetii,,2
Xiphorhynchus flavigaster,,2
Zenaida asiatica,,2
Anthracothorax prevostii,,2
Molothrus aeneus,,2
Coccyzus americanus,,2
Leptotila plumbeiceps,,2
Contopus,,2
Ictinia plumbea,Sujeta a proteccion especial (Pr),2
Calidris melanotos,,2
Cistothorus platensis,,2
Jacana spinosa,,2
Myiarchus crinitus,,2
Geothlypis philadelphia,,2
Campylorhynchus zonatus,,2
Ictinia plumbea,Sujeta a proteccion especial (Pr),2
Crotophaga sulcirostris,,2
Heliornis fulica,Sujeta a proteccion especial (Pr),2
Coccyzus americanus,,2
Chloroceryle aenea,,2
Picoides fumigatus,,2
Sporophila torqueola,,2
Tachybaptus dominicus,Sujeta a proteccion especial (Pr),2
Picoides fumigatus,,2
Empidonax minimus,,2
Polioptila plumbea,Sujeta a proteccion especial (Pr),2
Ortalis vetula,,2
Saltator coerulescens,,2
Saltator maximus,,2
Contopus virens,,2
Empidonax minimus,,2
Aramus guarauna,Amenazada (A),2
Picoides fumigatus,,2
Amazilia tzacatl,,2
Momotus momota,,2
Polioptila plumbea,Sujeta a proteccion especial (Pr),2
Empidonax minimus,,2
Cathartes aura,,2
Arremonops rufivirgatus,,2
Contopus virens,,2
Empidonax minimus,,2
Contopus virens,,2
Calidris melanotos,,2
Contopus virens,,2
Empidonax minimus,,2
Empidonax alnorum,,2
Empidonax minimus,,2
Anthracothorax prevostii,,2
Amazilia candida,,2
Tyto alba,,2
Amazilia tzacatl,,2
Amazilia candida,,2
Coccyzus americanus,,2
Jacana spinosa,,2
Accipiter striatus,Sujeta a proteccion especial (Pr),2
Anthracothorax prevostii,,2
Picoides fumigatus,,2
Empidonax minimus,,2
Egretta tricolor,,2
Cathartes burrovianus,Sujeta a proteccion especial (Pr),2
Amazilia tzacatl,,2
Coccyzus americanus,,2
Micrastur semitorquatus,Sujeta a proteccion especial (Pr),2
Columbina talpacoti,,2
Saltator atriceps,,2
Campylorhynchus zonatus,,2
Setophaga ruticilla,,2
Empidonax flaviventris,,2
Pelecanus occidentalis,,2
Fregata magnificens,,2
Claravis pretiosa,,2
Buteo plagiatus,,2
Psilorhinus morio,,2
Empidonax traillii,,2
Setophaga magnolia,,2
Fregata magnificens,,2
Amazona autumnalis,,2
Vireo griseus,,2
Passerina cyanea,,2
Thraupis episcopus,,2
Psarocolius montezuma,Sujeta a proteccion especial (Pr),2
Melanerpes aurifrons,,2
Buteogallus anthracinus,Sujeta a proteccion especial (Pr),2
Ramphastos sulfuratus,Amenazada (A),2
Tyrannus couchii,,2
Stelgidopteryx serripennis,,2
Myiozetetes similis,,2
Rupornis magnirostris,,2
Icteria virens,,2
Piranga rubra,,2
Passerina ciris,Sujeta a proteccion especial (Pr),2
Cathartes aura,,2
Cardellina pusilla,,2
Leptotila verreauxi,,2
Megarynchus pitangua,,2
Crotophaga sulcirostris,,2
Tityra semifasciata,,2
Trogon caligatus,,2
Hylocichla mustelina,,2
Pitangus sulphuratus,,2
Sporophila torqueola,,2
Parkesia noveboracensis,,2
Pheugopedius maculipectus,,2
Ortalis vetula,,2
Sittasomus griseicapillus,,2
Columbina inca,,2
Dumetella carolinensis,,2
Coragyps atratus,,2
Dives dives,,2
Passerina cyanea,,2
Leucophaeus atricilla,,2
Icterus cucullatus,,2
Seiurus,,2
Setophaga ruticilla,,2
Setophaga petechia,,2
Setophaga petechia,,2
Setophaga petechia,,2
Setophaga petechia,,2
Setophaga petechia,,2
Setophaga petechia,,2
Setophaga petechia,,2
Seiurus,,2
Setophaga petechia,,2
Seiurus,,2
Setophaga petechia,,2
Charadrius wilsonia,,2
Calidris alba,,2
Calidris alba,,2
Thamnophilus doliatus,,2
Calidris alba,,2
Parkesia noveboracensis,,2
Parkesia noveboracensis,,2
Setophaga petechia,,2
Troglodytes aedon,,2
Xiphorhynchus flavigaster,,2
Parkesia noveboracensis,,2
Cardinalis cardinalis,,2
Fregata magnificens,,2
Myiopagis viridicata,,2
Setophaga magnolia,,2
Parkesia noveboracensis,,2
Thalasseus maximus,,2
Melospiza lincolnii,,2
Seiurus aurocapilla,,2
Charadrius wilsonia,,2
Charadrius wilsonia,,2
Charadrius wilsonia,,2
Sporophila torqueola,,2
Setophaga magnolia,,2
Thamnophilus doliatus,,2
Setophaga petechia,,2
Dendrocincla anabatina,Sujeta a proteccion especial (Pr),2
Lepidocolaptes souleyetii,,2
Ceratopipra mentalis,,2
Synallaxis erythrothorax,,2
Automolus ochrolaemus,Sujeta a proteccion especial (Pr),2
Celeus castaneus,Sujeta a proteccion especial (Pr),2
Synallaxis erythrothorax,,2
Synallaxis erythrothorax,,2
Synallaxis erythrothorax,,2
Coccyzus minor,,2
Phaethornis striigularis,Sujeta a proteccion especial (Pr),2
Pitangus sulphuratus,,2
Pitangus sulphuratus,,2
Amazilia yucatanensis,,2
Zenaida macroura,,2
Tyrannus melancholicus,,2
Leucophaeus atricilla,,2
Leucophaeus atricilla,,2
Leucophaeus atricilla,,2
Pluvialis squatarola,,2
Pluvialis squatarola,,2
Charadrius semipalmatus,,2
Calidris minutilla,,2
Calidris minutilla,,2
Empidonax minimus,,2
Piaya cayana,,2
Myiarchus tyrannulus,,2
Calidris minutilla,,2
Geothlypis formosa,,2
Basileuterus rufifrons,,2
Geothlypis trichas,,2
Cyanocompsa parellina,,2
Zenaida asiatica,,2
Geotrygon montana,,2
Vireo griseus,,2
Geothlypis formosa,,2
Calidris minutilla,,2
Icteria virens,,2
Hylophilus decurtatus,Sujeta a proteccion especial (Pr),2
Calidris minutilla,,2
Geothlypis trichas,,2
Calidris minutilla,,2
Geothlypis formosa,,2
Calidris himantopus,,2
Melanerpes pucherani,,2
Mniotilta varia,,2
Geothlypis formosa,,2
Calidris minutilla,,2
Geotrygon montana,,2
Seiurus aurocapilla,,2
Geothlypis trichas,,2
Herpetotheres cachinnans,,2
Crax rubra,Amenazada (A),2
Seiurus aurocapilla,,2
Habia fuscicauda,,2
Geothlypis trichas,,2
Empidonax flaviventris,,2
Calidris minutilla,,2
Melanerpes pucherani,,2
Calidris pusilla,,2
Calidris minutilla,,2
Habia fuscicauda,,2
Seiurus aurocapilla,,2
Piranga rubra,,2
Calidris minutilla,,2
Calidris pusilla,,2
Calidris minutilla,,2
Passerina caerulea,,2
Henicorhina leucosticta,,2
Campylopterus hemileucurus,,2
Geothlypis formosa,,2
Geothlypis formosa,,2
Calidris pusilla,,2
Calidris minutilla,,2
Calidris minutilla,,2
Setophaga cerulea,,2
Icteria virens,,2
Icteria virens,,2
Icteria virens,,2
Calidris alba,,2
Pitangus sulphuratus,,2
Pluvialis squatarola,,2
Tringa semipalmata,,2
Leucophaeus atricilla,,2
Pelecanus occidentalis,,2
Tyrannus melancholicus,,2
Thraupis episcopus,,2
Fregata magnificens,,2
