especie,nom,rgn_id
Smilisca baudinii,SR,4
Engystomops pustulosus,SR,4
Smilisca baudinii,SR,4
Incilius canaliferus,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Engystomops pustulosus,SR,4
Engystomops pustulosus,SR,4
Engystomops pustulosus,SR,4
Engystomops pustulosus,SR,4
Incilius marmoreus,SR,4
Leptodactylus melanonotus,SR,4
Hypopachus variolosus,SR,4
Incilius marmoreus,SR,4
Incilius marmoreus,SR,4
Smilisca baudinii,SR,4
Rhinella marina,SR,4
Smilisca baudinii,SR,4
Rhinella marina,SR,4
Leptodactylus melanonotus,SR,4
Dermophis mexicanus,Pr,4
Hypopachus ustus,Pr,4
Scinax staufferi,SR,4
Hypopachus ustus,Pr,4
Engystomops pustulosus,SR,4
Smilisca baudinii,SR,4
Scinax staufferi,SR,4
Hypopachus ustus,Pr,4
Hypopachus ustus,Pr,4
Dermophis mexicanus,Pr,4
Leptodactylus melanonotus,SR,4
Leptodactylus melanonotus,SR,4
,SR,4
Smilisca baudinii,SR,4
Leptodactylus fragilis,SR,4
Hypopachus ustus,Pr,4
Rhinophrynus dorsalis,Pr,4
Hypopachus ustus,Pr,4
Leptodactylus mystacinus,SR,4
Smilisca,SR,4
Dermophis mexicanus,Pr,4
,SR,4
Lithobates forreri,Pr,4
Rhinophrynus dorsalis,Pr,4
Hypopachus ustus,Pr,4
Rhinella marina,SR,4
Rhinophrynus dorsalis,Pr,4
Leptodactylus melanonotus,SR,4
Hypopachus ustus,Pr,4
Scinax staufferi,SR,4
Leptodactylus melanonotus,SR,4
Incilius perplexus,SR,4
Smilisca baudinii,SR,4
Engystomops pustulosus,SR,4
,SR,4
,SR,4
Rhinophrynus dorsalis,Pr,4
Engystomops pustulosus,SR,4
,SR,4
Leptodactylus melanonotus,SR,4
Smilisca baudinii,SR,4
Engystomops pustulosus,SR,4
Smilisca baudinii,SR,4
Incilius marmoreus,SR,4
Leptodactylus melanonotus,SR,4
Smilisca baudinii,SR,4
Incilius marmoreus,SR,4
Hypopachus ustus,Pr,4
Smilisca baudinii,SR,4
,SR,4
Hypopachus ustus,Pr,4
Dermophis mexicanus,Pr,4
Smilisca baudinii,SR,4
Dermophis mexicanus,Pr,4
Leptodactylus melanonotus,SR,4
Leptodactylus melanonotus,SR,4
Smilisca baudinii,SR,4
,SR,4
Rhinella marina,SR,4
Bufo,SR,4
Bufo,SR,4
Leptodactylus melanonotus,SR,4
Rhinophrynus dorsalis,Pr,4
Engystomops pustulosus,SR,4
Incilius marmoreus,SR,4
Smilisca baudinii,SR,4
Leptodactylus melanonotus,SR,4
Leptodactylus melanonotus,SR,4
Smilisca baudinii,SR,4
Engystomops pustulosus,SR,4
Hypopachus ustus,Pr,4
Incilius marmoreus,SR,4
Rhinophrynus,SR,4
Incilius marmoreus,SR,4
Smilisca baudinii,SR,4
Engystomops pustulosus,SR,4
Lithobates forreri,Pr,4
Rhinella marina,SR,4
Incilius coccifer,Pr,4
Leptodactylus melanonotus,SR,4
Engystomops pustulosus,SR,4
,SR,4
Smilisca baudinii,SR,4
Leptodactylus melanonotus,SR,4
Hypopachus ustus,Pr,4
Engystomops pustulosus,SR,4
Engystomops pustulosus,SR,4
Smilisca baudinii,SR,4
Scinax staufferi,SR,4
Smilisca baudinii,SR,4
Incilius marmoreus,SR,4
Dermophis mexicanus,Pr,4
Incilius marmoreus,SR,4
Smilisca baudinii,SR,4
Engystomops pustulosus,SR,4
Hypopachus ustus,Pr,4
Hypopachus ustus,Pr,4
Smilisca baudinii,SR,4
Engystomops pustulosus,SR,4
Smilisca,SR,4
Dendropsophus sartori,A,4
Scinax staufferi,SR,4
Engystomops pustulosus,SR,4
Trachycephalus typhonius,SR,4
,SR,4
Smilisca baudinii,SR,4
Rhinella marina,SR,4
Leptodactylus melanonotus,SR,4
Hypopachus ustus,Pr,4
Rhinella marina,SR,4
Smilisca baudinii,SR,4
Hypopachus ustus,Pr,4
Rhinophrynus dorsalis,Pr,4
Scinax staufferi,SR,4
Dermophis mexicanus,Pr,4
Hypopachus ustus,Pr,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Engystomops pustulosus,SR,4
Hypopachus ustus,Pr,4
Bufo,SR,4
Incilius marmoreus,SR,4
Scinax staufferi,SR,4
Smilisca baudinii,SR,4
Scinax staufferi,SR,4
Smilisca baudinii,SR,4
Incilius marmoreus,SR,4
,SR,4
,SR,4
Smilisca baudinii,SR,4
Hypopachus ustus,Pr,4
Leptodactylus melanonotus,SR,4
,SR,4
Dermophis mexicanus,Pr,4
Rhinella marina,SR,4
Hypopachus ustus,Pr,4
Leptodactylus melanonotus,SR,4
Smilisca baudinii,SR,4
Scinax staufferi,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
,SR,4
Hypopachus ustus,Pr,4
,SR,4
,SR,4
Smilisca baudinii,SR,4
Scinax staufferi,SR,4
Dermophis mexicanus,Pr,4
Dendropsophus sartori,A,4
Scinax staufferi,SR,4
Scinax staufferi,SR,4
Incilius marmoreus,SR,4
Smilisca baudinii,SR,4
Scinax staufferi,SR,4
Smilisca baudinii,SR,4
Leptodactylus melanonotus,SR,4
,SR,4
Hypopachus variolosus,SR,4
,SR,4
Leptodactylus melanonotus,SR,4
Rhinophrynus dorsalis,Pr,4
Dermophis mexicanus,Pr,4
Smilisca baudinii,SR,4
Hypopachus ustus,Pr,4
Scinax staufferi,SR,4
Rhinophrynus dorsalis,Pr,4
Engystomops pustulosus,SR,4
Smilisca,SR,4
Smilisca baudinii,SR,4
Incilius marmoreus,SR,4
Leptodactylus melanonotus,SR,4
Scinax staufferi,SR,4
Smilisca baudinii,SR,4
Rhinophrynus,SR,4
Smilisca,SR,4
,SR,4
Trachycephalus typhonius,SR,4
Rhinophrynus,SR,4
Rhinophrynus dorsalis,Pr,4
Incilius coccifer,Pr,4
Smilisca baudinii,SR,4
Incilius marmoreus,SR,4
Scinax staufferi,SR,4
Smilisca baudinii,SR,4
Smilisca,SR,4
Hypopachus ustus,Pr,4
Leptodactylus fragilis,SR,4
Smilisca baudinii,SR,4
Engystomops pustulosus,SR,4
Scinax staufferi,SR,4
Incilius marmoreus,SR,4
Hypopachus ustus,Pr,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Leptodactylus mystacinus,SR,4
,SR,4
Incilius marmoreus,SR,4
Incilius marmoreus,SR,4
,SR,4
Rhinophrynus dorsalis,Pr,4
Incilius marmoreus,SR,4
Rhinella marina,SR,4
Engystomops pustulosus,SR,4
Hypopachus ustus,Pr,4
Hypopachus variolosus,SR,4
Incilius marmoreus,SR,4
Bufo,SR,4
Hypopachus ustus,Pr,4
Leptodactylus melanonotus,SR,4
Incilius marmoreus,SR,4
Leptodactylus fragilis,SR,4
Smilisca baudinii,SR,4
Rhinophrynus dorsalis,Pr,4
Leptodactylus melanonotus,SR,4
,SR,4
Dermophis mexicanus,Pr,4
Engystomops pustulosus,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Leptodactylus melanonotus,SR,4
Rhinophrynus dorsalis,Pr,4
Lithobates brownorum,Pr,4
Scinax staufferi,SR,4
Incilius marmoreus,SR,4
Leptodactylus melanonotus,SR,4
Leptodactylus melanonotus,SR,4
Leptodactylus melanonotus,SR,4
Hypopachus ustus,Pr,4
Smilisca baudinii,SR,4
Leptodactylus melanonotus,SR,4
Lithobates forreri,Pr,4
Engystomops pustulosus,SR,4
Rhinella marina,SR,4
Scinax staufferi,SR,4
,SR,4
Scinax staufferi,SR,4
Leptodactylus melanonotus,SR,4
,SR,4
Dermophis mexicanus,Pr,4
Rhinophrynus dorsalis,Pr,4
Smilisca baudinii,SR,4
Hypopachus ustus,Pr,4
Hypopachus ustus,Pr,4
Leptodactylus melanonotus,SR,4
Leptodactylus melanonotus,SR,4
Hypopachus ustus,Pr,4
Engystomops pustulosus,SR,4
,SR,4
Hypopachus ustus,Pr,4
Hypopachus ustus,Pr,4
Smilisca baudinii,SR,4
Leptodactylus melanonotus,SR,4
Engystomops pustulosus,SR,4
Hypopachus ustus,Pr,4
Scinax staufferi,SR,4
Leptodactylus melanonotus,SR,4
Incilius marmoreus,SR,4
Rhinophrynus dorsalis,Pr,4
Rhinophrynus dorsalis,Pr,4
,SR,4
Incilius marmoreus,SR,4
Leptodactylus melanonotus,SR,4
Leptodactylus melanonotus,SR,4
Smilisca baudinii,SR,4
Scinax staufferi,SR,4
Leptodactylus melanonotus,SR,4
Smilisca baudinii,SR,4
Dermophis mexicanus,Pr,4
,SR,4
Rhinophrynus,SR,4
Smilisca baudinii,SR,4
,SR,4
Trachycephalus typhonius,SR,4
Leptodactylus melanonotus,SR,4
Rhinella marina,SR,4
Dermophis mexicanus,Pr,4
Bufo,SR,4
Incilius marmoreus,SR,4
Leptodactylus mystacinus,SR,4
Hypopachus ustus,Pr,4
Engystomops pustulosus,SR,4
Leptodactylus melanonotus,SR,4
Hypopachus ustus,Pr,4
Hypopachus ustus,Pr,4
Engystomops pustulosus,SR,4
Incilius marmoreus,SR,4
Engystomops pustulosus,SR,4
Engystomops pustulosus,SR,4
Incilius marmoreus,SR,4
Leptodactylus melanonotus,SR,4
Scinax staufferi,SR,4
,SR,4
Leptodactylus melanonotus,SR,4
,SR,4
Hypopachus ustus,Pr,4
Hypopachus variolosus,SR,4
Rhinella marina,SR,4
Incilius marmoreus,SR,4
Rhinophrynus dorsalis,Pr,4
Hypopachus ustus,Pr,4
Rhinella marina,SR,4
Scinax staufferi,SR,4
Incilius marmoreus,SR,4
Leptodactylus melanonotus,SR,4
Engystomops pustulosus,SR,4
Leptodactylus mystacinus,SR,4
Smilisca baudinii,SR,4
Dermophis mexicanus,Pr,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
,SR,4
Rhinophrynus dorsalis,Pr,4
Engystomops pustulosus,SR,4
Smilisca baudinii,SR,4
Hypopachus ustus,Pr,4
Trachycephalus typhonius,SR,4
Engystomops pustulosus,SR,4
Leptodactylus melanonotus,SR,4
Incilius perplexus,SR,4
Scinax staufferi,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Rhinophrynus dorsalis,Pr,4
Leptodactylus fragilis,SR,4
Scinax staufferi,SR,4
Leptodactylus mystacinus,SR,4
Scinax staufferi,SR,4
Engystomops pustulosus,SR,4
Engystomops pustulosus,SR,4
Rhinophrynus dorsalis,Pr,4
Scinax staufferi,SR,4
,SR,4
Hypopachus ustus,Pr,4
Incilius marmoreus,SR,4
Incilius marmoreus,SR,4
Incilius marmoreus,SR,4
Rhinophrynus dorsalis,Pr,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Rhinella marina,SR,4
Smilisca,SR,4
Trachycephalus typhonius,SR,4
Hypopachus ustus,Pr,4
Hypopachus ustus,Pr,4
Scinax staufferi,SR,4
Hypopachus ustus,Pr,4
Incilius marmoreus,SR,4
Leptodactylus melanonotus,SR,4
Rhinella marina,SR,4
Hypopachus variolosus,SR,4
Engystomops pustulosus,SR,4
Smilisca baudinii,SR,4
Incilius marmoreus,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Incilius perplexus,SR,4
Smilisca baudinii,SR,4
Rhinophrynus dorsalis,Pr,4
Rhinella marina,SR,4
Smilisca baudinii,SR,4
Leptodactylus melanonotus,SR,4
Rhinophrynus dorsalis,Pr,4
Engystomops pustulosus,SR,4
Dermophis mexicanus,Pr,4
Hypopachus variolosus,SR,4
Dermophis mexicanus,Pr,4
Engystomops pustulosus,SR,4
Engystomops pustulosus,SR,4
Rhinella marina,SR,4
Leptodactylus melanonotus,SR,4
Smilisca baudinii,SR,4
Incilius marmoreus,SR,4
Incilius marmoreus,SR,4
Smilisca baudinii,SR,4
Engystomops pustulosus,SR,4
Smilisca baudinii,SR,4
Engystomops pustulosus,SR,4
Smilisca baudinii,SR,4
Rhinella marina,SR,4
Rhinella marina,SR,4
Dermophis mexicanus,Pr,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Scinax staufferi,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Scinax staufferi,SR,4
Rhinella marina,SR,4
Smilisca baudinii,SR,4
Incilius marmoreus,SR,4
Smilisca baudinii,SR,4
Incilius marmoreus,SR,4
Rhinophrynus dorsalis,Pr,4
Engystomops pustulosus,SR,4
Smilisca baudinii,SR,4
Scinax staufferi,SR,4
Smilisca baudinii,SR,4
Leptodactylus melanonotus,SR,4
Scinax staufferi,SR,4
Smilisca baudinii,SR,4
Leptodactylus melanonotus,SR,4
Smilisca baudinii,SR,4
Leptodactylus melanonotus,SR,4
Leptodactylus melanonotus,SR,4
Engystomops pustulosus,SR,4
Rhinophrynus dorsalis,Pr,4
Leptodactylus melanonotus,SR,4
Smilisca baudinii,SR,4
Leptodactylus melanonotus,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Engystomops pustulosus,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Dermophis mexicanus,Pr,4
Engystomops pustulosus,SR,4
Scinax staufferi,SR,4
Smilisca baudinii,SR,4
Incilius marmoreus,SR,4
Engystomops pustulosus,SR,4
Engystomops pustulosus,SR,4
Smilisca baudinii,SR,4
Hypopachus variolosus,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Bufo,SR,4
Craugastor rugulosus,SR,4
Craugastor rugulosus,SR,4
Agalychnis dacnicolor,SR,4
Agalychnis dacnicolor,SR,4
Incilius gemmifer,Pr,4
Incilius marmoreus,SR,4
Agalychnis dacnicolor,SR,4
Smilisca baudinii,SR,4
Incilius marmoreus,SR,4
Incilius marmoreus,SR,4
Leptodactylus melanonotus,SR,4
Leptodactylus melanonotus,SR,4
Rhinophrynus dorsalis,Pr,4
Rhinophrynus dorsalis,Pr,4
Rhinophrynus dorsalis,Pr,4
Rhinophrynus dorsalis,Pr,4
Agalychnis dacnicolor,SR,4
Agalychnis dacnicolor,SR,4
Rhinella marina,SR,4
Rhinella marina,SR,4
Eleutherodactylus,SR,4
Eleutherodactylus,SR,4
Rhinella marina,SR,4
Rhinella marina,SR,4
Lithobates forreri,Pr,4
Rhinella marina,SR,4
Incilius marmoreus,SR,4
Bufo,SR,4
Tlalocohyla smithii,SR,4
Tlalocohyla smithii,SR,4
Tlalocohyla smithii,SR,4
Tlalocohyla smithii,SR,4
Tlalocohyla smithii,SR,4
Tlalocohyla smithii,SR,4
Tlalocohyla smithii,SR,4
Tlalocohyla smithii,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Tlalocohyla smithii,SR,4
Smilisca baudinii,SR,4
Hypopachus ustus,Pr,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Agalychnis dacnicolor,SR,4
Incilius mazatlanensis,SR,4
Smilisca baudinii,SR,4
Rhinella marina,SR,4
Hypopachus ustus,Pr,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Incilius marmoreus,SR,4
Smilisca baudinii,SR,4
Lithobates forreri,Pr,4
Rhinella marina,SR,4
Trachycephalus typhonius,SR,4
Hypopachus ustus,Pr,4
Hypopachus ustus,Pr,4
Smilisca baudinii,SR,4
Hypopachus ustus,Pr,4
Smilisca baudinii,SR,4
Smilisca baudinii,SR,4
Hypopachus ustus,Pr,4
Smilisca baudinii,SR,4
Diaglena spatulata,SR,4
Leptodactylus melanonotus,SR,4
Tlalocohyla smithii,SR,4
Incilius marmoreus,SR,4
Incilius marmoreus,SR,4
Incilius marmoreus,SR,4
Incilius marmoreus,SR,4
Leptodactylus melanonotus,SR,4
Incilius marmoreus,SR,4
Incilius marmoreus,SR,4
Incilius marmoreus,SR,4
Incilius marmoreus,SR,4
Rhinella marina,SR,4
Tlalocohyla smithii,SR,4
Rhinella marina,SR,4
Agalychnis dacnicolor,SR,4
Rhinella marina,SR,4
Craugastor vocalis,SR,4
Craugastor vocalis,SR,4
Ardea alba,SR,4
Egretta thula,SR,4
Quiscalus mexicanus,SR,4
Tyrannus melancholicus,SR,4
Pelecanus occidentalis,SR,4
Thalasseus maximus,SR,4
Setophaga coronata,SR,4
Cathartes aura,SR,4
Hydroprogne caspia,SR,4
Icterus spurius,SR,4
Phalacrocorax auritus,SR,4
Haematopus palliatus,SR,4
Egretta tricolor,SR,4
Circus cyaneus,SR,4
Phalacrocorax brasilianus,SR,4
Butorides virescens,SR,4
Passer domesticus,SR,4
Sula leucogaster,SR,4
Zenaida asiatica,SR,4
Fregata magnificens,SR,4
Limnodromus griseus,SR,4
Egretta rufescens,Pr,4
Pandion haliaetus,SR,4
Amazona oratrix,P,4
Sula nebouxii,Pr,4
Phalaropus fulicarius,SR,4
Falco peregrinus,Pr,4
Thalasseus elegans,Pr,4
Sula leucogaster,SR,4
Tringa semipalmata,SR,4
Egretta caerulea,SR,4
Thalasseus maximus,SR,4
Setophaga petechia,SR,4
Fregata magnificens,SR,4
Pandion haliaetus,SR,4
Hydroprogne caspia,SR,4
Numenius americanus,SR,4
Limosa fedoa,SR,4
Haematopus palliatus,SR,4
Butorides virescens,SR,4
Egretta tricolor,SR,4
Nyctanassa violacea,SR,4
Numenius americanus,SR,4
Larus delawarensis,SR,4
Phalacrocorax,SR,4
Larus heermanni,Pr,4
Hydroprogne caspia,SR,4
Cathartes aura,SR,4
Platalea ajaja,SR,4
Ardea herodias,SR,4
Thalasseus maximus,SR,4
Nycticorax nycticorax,SR,4
Anhinga anhinga,SR,4
Leucophaeus atricilla,SR,4
Egretta rufescens,Pr,4
Eudocimus albus,SR,4
Fregata magnificens,SR,4
Phalacrocorax,SR,4
Egretta thula,SR,4
Sula leucogaster,SR,4
Gallinula galeata,SR,4
Phalacrocorax auritus,SR,4
Charadrius vociferus,SR,4
Egretta caerulea,SR,4
Limnodromus scolopaceus,SR,4
Himantopus mexicanus,SR,4
Ardea alba,SR,4
Coragyps atratus,SR,4
Tringa semipalmata,SR,4
Pelecanus occidentalis,SR,4
Fulica americana,SR,4
Numenius phaeopus,SR,4
Plegadis chihi,SR,4
Phalacrocorax brasilianus,SR,4
Limosa fedoa,SR,4
Oceanodroma microsoma,A,4
Sula leucogaster,SR,4
Calidris alpina,SR,4
Eudocimus albus,SR,4
Ardea alba,SR,4
Leptotila verreauxi,SR,4
Quiscalus mexicanus,SR,4
Egretta caerulea,SR,4
Egretta thula,SR,4
Leucophaeus atricilla,SR,4
Rostrhamus sociabilis,Pr,4
Quiscalus mexicanus,SR,4
Pelecanus occidentalis,SR,4
Actitis macularius,SR,4
Fregata magnificens,SR,4
Jacana spinosa,SR,4
Ardea herodias,SR,4
Tyrannus melancholicus,SR,4
Passerina caerulea,SR,4
Thalasseus maximus,SR,4
Ardea alba,SR,4
Leucophaeus atricilla,SR,4
Eudocimus albus,SR,4
Fulica americana,SR,4
Pitangus sulphuratus,SR,4
Eudocimus albus,SR,4
Fulica americana,SR,4
Passerina caerulea,SR,4
Ardea alba,SR,4
Tringa semipalmata,SR,4
Cathartes aura,SR,4
Cathartes aura,SR,4
Leucophaeus atricilla,SR,4
Himantopus mexicanus,SR,4
Pyrocephalus rubinus,SR,4
Tyrannus melancholicus,SR,4
Peucaea ruficauda,SR,4
Butorides virescens,SR,4
Phalacrocorax auritus,SR,4
Numenius phaeopus,SR,4
Gallinula galeata,SR,4
Streptopelia decaocto,SR,4
Hirundo rustica,SR,4
Coragyps atratus,SR,4
Picoides scalaris,SR,4
Hirundo rustica,SR,4
Numenius phaeopus,SR,4
Ardea alba,SR,4
Egretta thula,SR,4
Larus heermanni,Pr,4
Pelecanus occidentalis,SR,4
Mimus polyglottos,SR,4
Phalacrocorax brasilianus,SR,4
Setophaga petechia,SR,4
Quiscalus mexicanus,SR,4
Fulica americana,SR,4
Phalacrocorax brasilianus,SR,4
Sula nebouxii,Pr,4
Porphyrio martinicus,SR,4
Thalasseus maximus,SR,4
Egretta thula,SR,4
Pelecanus occidentalis,SR,4
Tyrannus melancholicus,SR,4
Leucophaeus pipixcan,SR,4
Sula leucogaster,SR,4
Fulica americana,SR,4
Fregata magnificens,SR,4
Larus argentatus,SR,4
Amazilia rutila,SR,4
Fregata magnificens,SR,4
Myiozetetes similis,SR,4
Plegadis chihi,SR,4
Quiscalus mexicanus,SR,4
Phalacrocorax auritus,SR,4
Bubulcus ibis,SR,4
Thalasseus maximus,SR,4
Myiarchus nuttingi,SR,4
Tringa melanoleuca,SR,4
Columbina passerina,SR,4
Icterus spurius,SR,4
Pelecanus occidentalis,SR,4
Buteo brachyurus,SR,4
Thalasseus maximus,SR,4
Ardea herodias,SR,4
Actitis macularius,SR,4
Jacana spinosa,SR,4
Ardea alba,SR,4
Chondestes grammacus,SR,4
Stelgidopteryx serripennis,SR,4
Phalacrocorax brasilianus,SR,4
Fregata magnificens,SR,4
Nyctidromus albicollis,SR,4
Pelecanus occidentalis,SR,4
Ortalis poliocephala,SR,4
Icterus spurius,SR,4
Icterus,SR,4
Spinus psaltria,SR,4
Phalacrocorax brasilianus,SR,4
Porphyrio martinicus,SR,4
Cathartes aura,SR,4
Passerina leclancherii,SR,4
Quiscalus mexicanus,SR,4
Ardea alba,SR,4
Columba livia,SR,4
Fregata magnificens,SR,4
Rostrhamus sociabilis,Pr,4
Columbina talpacoti,SR,4
Passer domesticus,SR,4
Tachycineta bicolor,SR,4
Tachycineta bicolor,SR,4
Ardea herodias,SR,4
Egretta thula,SR,4
Pitangus sulphuratus,SR,4
Numenius phaeopus,SR,4
Tyrannus crassirostris,SR,4
Egretta thula,SR,4
Tyrannus melancholicus,SR,4
Jacana spinosa,SR,4
Columbina inca,SR,4
Jacana spinosa,SR,4
Columbina inca,SR,4
Tyrannus vociferans,SR,4
Setophaga petechia,SR,4
Leucophaeus atricilla,SR,4
Passerculus sandwichensis,SR,4
Tyrannus melancholicus,SR,4
Tringa semipalmata,SR,4
Thalasseus maximus,SR,4
Passerina caerulea,SR,4
Quiscalus mexicanus,SR,4
Crotophaga sulcirostris,SR,4
Gallinula galeata,SR,4
Pelecanus occidentalis,SR,4
Fregata magnificens,SR,4
Hydroprogne caspia,SR,4
Columbina passerina,SR,4
Phalacrocorax brasilianus,SR,4
Anhinga anhinga,SR,4
Tringa semipalmata,SR,4
Pitangus sulphuratus,SR,4
Jacana spinosa,SR,4
Mimus polyglottos,SR,4
Actitis macularius,SR,4
Icteria virens,SR,4
Pyrocephalus rubinus,SR,4
Egretta thula,SR,4
Ardea alba,SR,4
Thalasseus maximus,SR,4
Passerina caerulea,SR,4
Sterna hirundo,SR,4
Myiarchus tuberculifer,SR,4
Bubulcus ibis,SR,4
Buteo plagiatus,SR,4
Crotophaga sulcirostris,SR,4
Crotophaga sulcirostris,SR,4
Melanerpes chrysogenys,SR,4
Fregata magnificens,SR,4
Columbina inca,SR,4
Peucaea ruficauda,SR,4
Pheugopedius felix,SR,4
Fregata magnificens,SR,4
Sula leucogaster,SR,4
Hirundo rustica,SR,4
Melanerpes chrysogenys,SR,4
Cathartes aura,SR,4
Pheugopedius felix,SR,4
Larus heermanni,Pr,4
Trogon citreolus,SR,4
Cacicus melanicterus,SR,4
Cathartes aura,SR,4
Passerina leclancherii,SR,4
Amazilia rutila,SR,4
Cynanthus latirostris,SR,4
Coragyps atratus,SR,4
Hirundo rustica,SR,4
Cynanthus latirostris,SR,4
Columbina talpacoti,SR,4
Columbina inca,SR,4
Pelecanus occidentalis,SR,4
Progne chalybea,SR,4
Peucaea ruficauda,SR,4
Passerina leclancherii,SR,4
Amazilia rutila,SR,4
Caracara cheriway,SR,4
Leptotila verreauxi,SR,4
Passerina caerulea,SR,4
Cacicus melanicterus,SR,4
Columbina talpacoti,SR,4
Larus heermanni,Pr,4
Coragyps atratus,SR,4
Myiarchus tyrannulus,SR,4
Leucophaeus atricilla,SR,4
Buteogallus anthracinus,Pr,4
Quiscalus mexicanus,SR,4
Amazilia rutila,SR,4
Amazilia rutila,SR,4
Mniotilta varia,SR,4
