especie,nom,rgn_id
Bolitoglossa occidentalis,Pr,2
Lithobates vaillanti,SR,2
Bufo,SR,2
Pseudoeurycea orchimelas,SR,2
Smilisca baudinii,SR,2
Eleutherodactylus leprus,SR,2
Rhinella marina,SR,2
Smilisca baudinii,SR,2
Smilisca baudinii,SR,2
Lithobates vaillanti,SR,2
Bolitoglossa mexicana,Pr,2
Scinax staufferi,SR,2
Craugastor rhodopis,SR,2
Craugastor berkenbuschii,Pr,2
Bolitoglossa mexicana,Pr,2
Smilisca baudinii,SR,2
Smilisca baudinii,SR,2
Smilisca baudinii,SR,2
Bolitoglossa rufescens,Pr,2
Smilisca baudinii,SR,2
Eleutherodactylus leprus,SR,2
Bolitoglossa,SR,2
Lithobates vaillanti,SR,2
Smilisca baudinii,SR,2
Bolitoglossa occidentalis,Pr,2
Craugastor rhodopis,SR,2
Bolitoglossa mexicana,Pr,2
Smilisca baudinii,SR,2
Eleutherodactylus,SR,2
Lithobates vaillanti,SR,2
Bolitoglossa rufescens,Pr,2
Craugastor loki,SR,2
Pseudoeurycea orchimelas,SR,2
Craugastor berkenbuschii,Pr,2
Bolitoglossa rufescens,Pr,2
Craugastor rhodopis,SR,2
Craugastor rhodopis,SR,2
Craugastor rhodopis,SR,2
Lithobates forreri,Pr,2
Craugastor rhodopis,SR,2
Craugastor rugulosus,SR,2
Rhinella marina,SR,2
Lithobates forreri,Pr,2
Lithobates forreri,Pr,2
Craugastor rhodopis,SR,2
Craugastor rugulosus,SR,2
Craugastor rhodopis,SR,2
Pseudoeurycea orchimelas,SR,2
Smilisca baudinii,SR,2
Craugastor rugulosus,SR,2
Lithobates brownorum,Pr,2
Ambystoma bombypellum,Pr,2
Craugastor rhodopis,SR,2
Craugastor berkenbuschii,Pr,2
Craugastor rhodopis,SR,2
Craugastor rugulosus,SR,2
Smilisca baudinii,SR,2
Lithobates brownorum,Pr,2
Lithobates berlandieri,Pr,2
Pseudoeurycea lineola,Pr,2
Craugastor rhodopis,SR,2
Bolitoglossa mexicana,Pr,2
Smilisca baudinii,SR,2
Craugastor rhodopis,SR,2
Bolitoglossa mexicana,Pr,2
Dendropsophus ebraccatus,SR,2
Tlalocohyla picta,SR,2
Dendropsophus microcephalus,SR,2
Rhinella marina,SR,2
Rhinella marina,SR,2
Smilisca baudinii,SR,2
Smilisca baudinii,SR,2
Scinax staufferi,SR,2
Lithobates berlandieri,Pr,2
Dendropsophus microcephalus,SR,2
Dendropsophus microcephalus,SR,2
Smilisca cyanosticta,SR,2
Rhinophrynus dorsalis,Pr,2
Dendropsophus microcephalus,SR,2
Scinax staufferi,SR,2
Hypopachus ustus,Pr,2
Scinax staufferi,SR,2
Bolitoglossa platydactyla,Pr,2
Engystomops pustulosus,SR,2
Engystomops pustulosus,SR,2
Engystomops pustulosus,SR,2
Engystomops pustulosus,SR,2
Engystomops pustulosus,SR,2
Engystomops pustulosus,SR,2
Engystomops pustulosus,SR,2
Engystomops pustulosus,SR,2
Engystomops pustulosus,SR,2
Engystomops pustulosus,SR,2
Engystomops pustulosus,SR,2
Engystomops pustulosus,SR,2
Engystomops pustulosus,SR,2
Engystomops pustulosus,SR,2
Engystomops pustulosus,SR,2
Engystomops pustulosus,SR,2
Engystomops pustulosus,SR,2
Engystomops pustulosus,SR,2
Incilius valliceps,SR,2
Tlalocohyla loquax,SR,2
Tlalocohyla picta,SR,2
Incilius marmoreus,SR,2
Incilius marmoreus,SR,2
Incilius marmoreus,SR,2
Smilisca baudinii,SR,2
Incilius valliceps,SR,2
Incilius marmoreus,SR,2
Smilisca baudinii,SR,2
Trachycephalus typhonius,SR,2
Engystomops pustulosus,SR,2
Rhinophrynus dorsalis,Pr,2
Leptodactylus melanonotus,SR,2
Rhinella marina,SR,2
Scinax staufferi,SR,2
Incilius valliceps,SR,2
Lithobates berlandieri,Pr,2
Bufo,SR,2
Incilius valliceps,SR,2
Dendropsophus microcephalus,SR,2
Leptodactylus mystacinus,SR,2
Leptodactylus melanonotus,SR,2
Ecnomiohyla miotympanum,SR,2
Hypopachus variolosus,SR,2
Trachycephalus typhonius,SR,2
Hypopachus variolosus,SR,2
Hypopachus variolosus,SR,2
Lithobates pustulosus,Pr,2
Hypopachus variolosus,SR,2
Rhinella marina,SR,2
Smilisca baudinii,SR,2
Leptodactylus mystacinus,SR,2
Rhinophrynus dorsalis,Pr,2
Scinax staufferi,SR,2
Hypopachus variolosus,SR,2
Leptodactylus melanonotus,SR,2
Rhinophrynus dorsalis,Pr,2
Leptodactylus mystacinus,SR,2
Leptodactylus melanonotus,SR,2
Incilius valliceps,SR,2
Smilisca baudinii,SR,2
Triprion petasatus,Pr,2
Smilisca baudinii,SR,2
Rhinophrynus dorsalis,Pr,2
Leptodactylus melanonotus,SR,2
Incilius marmoreus,SR,2
Hypopachus variolosus,SR,2
Leptodactylus melanonotus,SR,2
Smilisca baudinii,SR,2
Incilius valliceps,SR,2
Trachycephalus typhonius,SR,2
Aquiloeurycea cephalica,A,2
Craugastor rugulosus,SR,2
Craugastor rugulosus,SR,2
Incilius valliceps,SR,2
Incilius valliceps,SR,2
Smilisca baudinii,SR,2
Lithobates berlandieri,Pr,2
Incilius valliceps,SR,2
Bufo,SR,2
Trachycephalus typhonius,SR,2
Incilius valliceps,SR,2
Hypopachus variolosus,SR,2
Scaphiopus couchii,SR,2
Notophthalmus meridionalis,P,2
Hypopachus variolosus,SR,2
Lithobates catesbeianus,SR,2
Leucophaeus atricilla,SR,2
Thalasseus sandvicensis,SR,2
Tringa semipalmata,SR,2
Thalasseus maximus,SR,2
Charadrius nivosus,A,2
Pelecanus occidentalis,SR,2
Charadrius semipalmatus,SR,2
Calidris pusilla,SR,2
Calidris bairdii,SR,2
Calidris mauri,SR,2
Fulica americana,SR,2
Streptopelia decaocto,SR,2
Calidris alba,SR,2
Calidris pusilla,SR,2
Pluvialis squatarola,SR,2
Icterus gularis,SR,2
Fregata magnificens,SR,2
Columbina passerina,SR,2
Caracara cheriway,SR,2
Quiscalus mexicanus,SR,2
Pitangus sulphuratus,SR,2
Picoides scalaris,SR,2
Pelecanus occidentalis,SR,2
Mimus polyglottos,SR,2
Setophaga ruticilla,SR,2
Chlorostilbon canivetii,SR,2
Crax rubra,A,2
Agelaius phoeniceus,SR,2
Thalasseus maximus,SR,2
Gelochelidon nilotica,SR,2
Leucophaeus atricilla,SR,2
Phalacrocorax brasilianus,SR,2
Tringa semipalmata,SR,2
Actitis macularius,SR,2
Pelecanus occidentalis,SR,2
Setophaga coronata,SR,2
Calidris alba,SR,2
Fregata magnificens,SR,2
Calidris minutilla,SR,2
Tringa,SR,2
Larus argentatus,SR,2
Quiscalus mexicanus,SR,2
Hylocichla mustelina,SR,2
Dendrocygna autumnalis,SR,2
Setophaga petechia,SR,2
Fregata magnificens,SR,2
Megaceryle alcyon,SR,2
Nyctanassa violacea,SR,2
Buteogallus urubitinga,Pr,2
Coragyps atratus,SR,2
Pitangus sulphuratus,SR,2
Psilorhinus morio,SR,2
Patagioenas flavirostris,SR,2
Setophaga petechia,SR,2
Columba livia,SR,2
Megaceryle alcyon,SR,2
Amazona autumnalis,SR,2
Egretta caerulea,SR,2
Patagioenas flavirostris,SR,2
Crotophaga sulcirostris,SR,2
Columbina inca,SR,2
Coragyps atratus,SR,2
Columba livia,SR,2
Myiarchus tuberculifer,SR,2
Parkesia noveboracensis,SR,2
Vireo flavoviridis,SR,2
Setophaga coronata,SR,2
Vireo flavoviridis,SR,2
Setophaga coronata,SR,2
Vireo griseus,SR,2
Vireo flavoviridis,SR,2
Myiarchus tuberculifer,SR,2
Empidonax alnorum,SR,2
Parkesia noveboracensis,SR,2
Cardellina canadensis,SR,2
Empidonax alnorum,SR,2
Setophaga petechia,SR,2
Setophaga coronata,SR,2
Empidonax alnorum,SR,2
Setophaga petechia,SR,2
Icterus prosthemelas,SR,2
Empidonax alnorum,SR,2
Myiarchus tuberculifer,SR,2
Setophaga petechia,SR,2
Catharus ustulatus,SR,2
Setophaga petechia,SR,2
Parkesia noveboracensis,SR,2
Empidonax minimus,SR,2
Setophaga pensylvanica,SR,2
Empidonax minimus,SR,2
Geothlypis trichas,SR,2
Pyrocephalus rubinus,SR,2
Calidris pusilla,SR,2
Actitis macularius,SR,2
Sturnella magna,SR,2
Pelecanus occidentalis,SR,2
Buteogallus anthracinus,Pr,2
Ardea alba,SR,2
Thalasseus maximus,SR,2
Psarocolius montezuma,Pr,2
Rynchops niger,SR,2
Cathartes burrovianus,Pr,2
Egretta thula,SR,2
Rupornis magnirostris,SR,2
Egretta tricolor,SR,2
Megaceryle torquata,SR,2
Icterus gularis,SR,2
Empidonax,SR,2
Columba livia,SR,2
Bubulcus ibis,SR,2
Bubulcus ibis,SR,2
Vireo griseus,SR,2
Icteria virens,SR,2
Geothlypis trichas,SR,2
Falco sparverius,SR,2
Turdus grayi,SR,2
Coragyps atratus,SR,2
Actitis macularius,SR,2
Anas discors,SR,2
Ardea herodias,SR,2
Fregata magnificens,SR,2
Sporophila torqueola,SR,2
Quiscalus mexicanus,SR,2
Herpetotheres cachinnans,SR,2
Tringa semipalmata,SR,2
Leucophaeus atricilla,SR,2
Calidris alba,SR,2
Thraupis abbas,SR,2
Leucophaeus atricilla,SR,2
Setophaga citrina,SR,2
Rupornis magnirostris,SR,2
Himantopus mexicanus,SR,2
Egretta caerulea,SR,2
Setophaga americana,SR,2
Hirundo rustica,SR,2
Quiscalus mexicanus,SR,2
Leucophaeus atricilla,SR,2
Caracara cheriway,SR,2
Turdus grayi,SR,2
Leucophaeus atricilla,SR,2
Thalasseus maximus,SR,2
Passerina versicolor,SR,2
Chlidonias niger,SR,2
Jacana spinosa,SR,2
Megaceryle alcyon,SR,2
Thalasseus sandvicensis,SR,2
Fregata magnificens,SR,2
Setophaga petechia,SR,2
Ardea alba,SR,2
Psilorhinus morio,SR,2
Fregata magnificens,SR,2
Thalasseus maximus,SR,2
Tringa semipalmata,SR,2
Pelecanus occidentalis,SR,2
Buteogallus anthracinus,Pr,2
Caracara cheriway,SR,2
Fregata magnificens,SR,2
Actitis macularius,SR,2
Hirundo rustica,SR,2
Columbina inca,SR,2
Crotophaga sulcirostris,SR,2
Setophaga ruticilla,SR,2
Volatinia jacarina,SR,2
Gelochelidon nilotica,SR,2
Cathartes aura,SR,2
Passerina cyanea,SR,2
Leucophaeus atricilla,SR,2
Amazona autumnalis,SR,2
Dendrocygna autumnalis,SR,2
Pyrocephalus rubinus,SR,2
Fregata magnificens,SR,2
Calidris alba,SR,2
Egretta thula,SR,2
Anas clypeata,SR,2
Thalasseus sandvicensis,SR,2
Cathartes burrovianus,Pr,2
Ardea herodias,SR,2
Pelecanus occidentalis,SR,2
Egretta thula,SR,2
Melospiza lincolnii,SR,2
Setophaga magnolia,SR,2
Cathartes aura,SR,2
Egretta thula,SR,2
Pandion haliaetus,SR,2
Icterus galbula,SR,2
Egretta caerulea,SR,2
Podilymbus podiceps,SR,2
Pitangus sulphuratus,SR,2
Crotophaga sulcirostris,SR,2
Actitis macularius,SR,2
Dumetella carolinensis,SR,2
Setophaga citrina,SR,2
Myiozetetes similis,SR,2
Anas crecca,SR,2
Fregata magnificens,SR,2
Cathartes burrovianus,Pr,2
Bubulcus ibis,SR,2
Himantopus mexicanus,SR,2
Rupornis magnirostris,SR,2
Setophaga petechia,SR,2
Herpetotheres cachinnans,SR,2
Pelecanus occidentalis,SR,2
Anas discors,SR,2
Stelgidopteryx serripennis,SR,2
Petrochelidon pyrrhonota,SR,2
Fulica americana,SR,2
Ardea alba,SR,2
Eudocimus albus,SR,2
Melanerpes aurifrons,SR,2
Psilorhinus morio,SR,2
Passerina caerulea,SR,2
Setophaga magnolia,SR,2
Tachycineta albilinea,SR,2
Hirundo rustica,SR,2
Vireo griseus,SR,2
Caracara cheriway,SR,2
Icterus cucullatus,SR,2
Coragyps atratus,SR,2
Tyrannus melancholicus,SR,2
Psarocolius montezuma,Pr,2
Quiscalus mexicanus,SR,2
Empidonax minimus,SR,2
Setophaga petechia,SR,2
Contopus sordidulus,SR,2
Cardinalis cardinalis,SR,2
Dromococcyx phasianellus,SR,2
Columbina talpacoti,SR,2
Empidonax minimus,SR,2
Phaethornis striigularis,Pr,2
Anthracothorax prevostii,SR,2
Empidonax minimus,SR,2
Empidonax minimus,SR,2
Geothlypis philadelphia,SR,2
Setophaga petechia,SR,2
Dryocopus lineatus,SR,2
Saltator coerulescens,SR,2
Ortalis vetula,SR,2
Chlorostilbon canivetii,SR,2
Xiphorhynchus flavigaster,SR,2
Zenaida asiatica,SR,2
Anthracothorax prevostii,SR,2
Molothrus aeneus,SR,2
Coccyzus americanus,SR,2
Leptotila plumbeiceps,SR,2
Contopus,SR,2
Ictinia plumbea,Pr,2
Calidris melanotos,SR,2
Cistothorus platensis,SR,2
Jacana spinosa,SR,2
Myiarchus crinitus,SR,2
Geothlypis philadelphia,SR,2
Campylorhynchus zonatus,SR,2
Ictinia plumbea,Pr,2
Crotophaga sulcirostris,SR,2
Heliornis fulica,Pr,2
Coccyzus americanus,SR,2
Chloroceryle aenea,SR,2
Picoides fumigatus,SR,2
Sporophila torqueola,SR,2
Tachybaptus dominicus,Pr,2
Picoides fumigatus,SR,2
Empidonax minimus,SR,2
Polioptila plumbea,Pr,2
Ortalis vetula,SR,2
Saltator coerulescens,SR,2
Saltator maximus,SR,2
Contopus virens,SR,2
Empidonax minimus,SR,2
Aramus guarauna,A,2
Picoides fumigatus,SR,2
Amazilia tzacatl,SR,2
Momotus momota,SR,2
Polioptila plumbea,Pr,2
Empidonax minimus,SR,2
Cathartes aura,SR,2
Arremonops rufivirgatus,SR,2
Contopus virens,SR,2
Empidonax minimus,SR,2
Contopus virens,SR,2
Calidris melanotos,SR,2
Contopus virens,SR,2
Empidonax minimus,SR,2
Empidonax alnorum,SR,2
Empidonax minimus,SR,2
Anthracothorax prevostii,SR,2
Amazilia candida,SR,2
Tyto alba,SR,2
Amazilia tzacatl,SR,2
Amazilia candida,SR,2
Coccyzus americanus,SR,2
Jacana spinosa,SR,2
Accipiter striatus,Pr,2
Anthracothorax prevostii,SR,2
Picoides fumigatus,SR,2
Empidonax minimus,SR,2
Egretta tricolor,SR,2
Cathartes burrovianus,Pr,2
Amazilia tzacatl,SR,2
Coccyzus americanus,SR,2
Micrastur semitorquatus,Pr,2
Columbina talpacoti,SR,2
Saltator atriceps,SR,2
Campylorhynchus zonatus,SR,2
Setophaga ruticilla,SR,2
Empidonax flaviventris,SR,2
Pelecanus occidentalis,SR,2
Fregata magnificens,SR,2
Claravis pretiosa,SR,2
Buteo plagiatus,SR,2
Psilorhinus morio,SR,2
Empidonax traillii,SR,2
Setophaga magnolia,SR,2
Fregata magnificens,SR,2
Amazona autumnalis,SR,2
Vireo griseus,SR,2
Passerina cyanea,SR,2
Thraupis episcopus,SR,2
Psarocolius montezuma,Pr,2
Melanerpes aurifrons,SR,2
Buteogallus anthracinus,Pr,2
Ramphastos sulfuratus,A,2
Tyrannus couchii,SR,2
Stelgidopteryx serripennis,SR,2
Myiozetetes similis,SR,2
Rupornis magnirostris,SR,2
Icteria virens,SR,2
Piranga rubra,SR,2
Passerina ciris,Pr,2
Cathartes aura,SR,2
Cardellina pusilla,SR,2
Leptotila verreauxi,SR,2
Megarynchus pitangua,SR,2
Crotophaga sulcirostris,SR,2
Tityra semifasciata,SR,2
Trogon caligatus,SR,2
Hylocichla mustelina,SR,2
Pitangus sulphuratus,SR,2
Sporophila torqueola,SR,2
Parkesia noveboracensis,SR,2
Pheugopedius maculipectus,SR,2
Ortalis vetula,SR,2
Sittasomus griseicapillus,SR,2
Columbina inca,SR,2
Dumetella carolinensis,SR,2
Coragyps atratus,SR,2
Dives dives,SR,2
Passerina cyanea,SR,2
Leucophaeus atricilla,SR,2
Icterus cucullatus,SR,2
Seiurus,SR,2
Setophaga ruticilla,SR,2
Setophaga petechia,SR,2
Setophaga petechia,SR,2
Setophaga petechia,SR,2
Setophaga petechia,SR,2
Setophaga petechia,SR,2
Setophaga petechia,SR,2
Setophaga petechia,SR,2
Seiurus,SR,2
Setophaga petechia,SR,2
Seiurus,SR,2
Setophaga petechia,SR,2
Charadrius wilsonia,SR,2
Calidris alba,SR,2
Calidris alba,SR,2
Thamnophilus doliatus,SR,2
Calidris alba,SR,2
Parkesia noveboracensis,SR,2
Parkesia noveboracensis,SR,2
Setophaga petechia,SR,2
Troglodytes aedon,SR,2
Xiphorhynchus flavigaster,SR,2
Parkesia noveboracensis,SR,2
Cardinalis cardinalis,SR,2
Fregata magnificens,SR,2
Myiopagis viridicata,SR,2
Setophaga magnolia,SR,2
Parkesia noveboracensis,SR,2
Thalasseus maximus,SR,2
Melospiza lincolnii,SR,2
Seiurus aurocapilla,SR,2
Charadrius wilsonia,SR,2
Charadrius wilsonia,SR,2
Charadrius wilsonia,SR,2
Sporophila torqueola,SR,2
Setophaga magnolia,SR,2
Thamnophilus doliatus,SR,2
Setophaga petechia,SR,2
Dendrocincla anabatina,Pr,2
Lepidocolaptes souleyetii,SR,2
Ceratopipra mentalis,SR,2
Synallaxis erythrothorax,SR,2
Automolus ochrolaemus,Pr,2
Celeus castaneus,Pr,2
Synallaxis erythrothorax,SR,2
Synallaxis erythrothorax,SR,2
Synallaxis erythrothorax,SR,2
Coccyzus minor,SR,2
Phaethornis striigularis,Pr,2
Pitangus sulphuratus,SR,2
Pitangus sulphuratus,SR,2
Amazilia yucatanensis,SR,2
Zenaida macroura,SR,2
Tyrannus melancholicus,SR,2
Leucophaeus atricilla,SR,2
Leucophaeus atricilla,SR,2
Leucophaeus atricilla,SR,2
Pluvialis squatarola,SR,2
Pluvialis squatarola,SR,2
Charadrius semipalmatus,SR,2
Calidris minutilla,SR,2
Calidris minutilla,SR,2
Empidonax minimus,SR,2
Piaya cayana,SR,2
Myiarchus tyrannulus,SR,2
Calidris minutilla,SR,2
Geothlypis formosa,SR,2
Basileuterus rufifrons,SR,2
Geothlypis trichas,SR,2
Cyanocompsa parellina,SR,2
Zenaida asiatica,SR,2
Geotrygon montana,SR,2
Vireo griseus,SR,2
Geothlypis formosa,SR,2
Calidris minutilla,SR,2
Icteria virens,SR,2
Hylophilus decurtatus,Pr,2
Calidris minutilla,SR,2
Geothlypis trichas,SR,2
Calidris minutilla,SR,2
Geothlypis formosa,SR,2
Calidris himantopus,SR,2
Melanerpes pucherani,SR,2
Mniotilta varia,SR,2
Geothlypis formosa,SR,2
Calidris minutilla,SR,2
Geotrygon montana,SR,2
Seiurus aurocapilla,SR,2
Geothlypis trichas,SR,2
Herpetotheres cachinnans,SR,2
Crax rubra,A,2
Seiurus aurocapilla,SR,2
Habia fuscicauda,SR,2
Geothlypis trichas,SR,2
Empidonax flaviventris,SR,2
Calidris minutilla,SR,2
Melanerpes pucherani,SR,2
Calidris pusilla,SR,2
Calidris minutilla,SR,2
Habia fuscicauda,SR,2
Seiurus aurocapilla,SR,2
Piranga rubra,SR,2
Calidris minutilla,SR,2
Calidris pusilla,SR,2
Calidris minutilla,SR,2
Passerina caerulea,SR,2
Henicorhina leucosticta,SR,2
Campylopterus hemileucurus,SR,2
Geothlypis formosa,SR,2
Geothlypis formosa,SR,2
Calidris pusilla,SR,2
Calidris minutilla,SR,2
Calidris minutilla,SR,2
Setophaga cerulea,SR,2
Icteria virens,SR,2
Icteria virens,SR,2
Icteria virens,SR,2
Calidris alba,SR,2
Pitangus sulphuratus,SR,2
Pluvialis squatarola,SR,2
Tringa semipalmata,SR,2
Leucophaeus atricilla,SR,2
Pelecanus occidentalis,SR,2
Tyrannus melancholicus,SR,2
Thraupis episcopus,SR,2
Fregata magnificens,SR,2
Columba livia,SR,2
Megaceryle torquata,SR,2
Quiscalus mexicanus,SR,2
Ardea herodias,SR,2
Tringa semipalmata,SR,2
Psilorhinus morio,SR,2
Psarocolius montezuma,Pr,2
Falco rufigularis,SR,2
Melanerpes aurifrons,SR,2
Fregata magnificens,SR,2
Amazona autumnalis,SR,2
