especie,nom,rgn_id
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Eretmochelys,SR,5
Aristelliger georgeensis,Pr,5
Chelonia mydas,P,5
Eretmochelys,SR,5
Caretta caretta,P,5
Symphimus mayae,Pr,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Caretta caretta,P,5
Chelonia mydas,P,5
Leptophis mexicanus,A,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Caretta caretta,P,5
Caretta caretta,P,5
Lepidochelys kempii,P,5
Caretta caretta,P,5
Chelonia mydas,P,5
Caretta caretta,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Caretta caretta,P,5
Caretta caretta,P,5
Caretta caretta,P,5
Chelonia mydas,P,5
Caretta caretta,P,5
Caretta caretta,P,5
Caretta caretta,P,5
Chelonia mydas,P,5
Caretta caretta,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Caretta caretta,P,5
Caretta caretta,P,5
Caretta caretta,P,5
Caretta caretta,P,5
Caretta caretta,P,5
Chelonia mydas,P,5
Caretta caretta,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Caretta caretta,P,5
Caretta caretta,P,5
Caretta caretta,P,5
Caretta caretta,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Caretta caretta,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Caretta caretta,P,5
Caretta caretta,P,5
Caretta caretta,P,5
Caretta caretta,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Caretta caretta,P,5
Caretta caretta,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Caretta caretta,P,5
Caretta caretta,P,5
Chelonia mydas,P,5
Caretta caretta,P,5
Sceloporus cozumelae,Pr,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aristelliger georgeensis,Pr,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Ctenosaura similis,A,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aristelliger georgeensis,Pr,5
Chelonia mydas,P,5
Sceloporus cozumelae,Pr,5
Chelonia mydas,P,5
Epictia goudotii,SR,5
Basiliscus vittatus,SR,5
Sceloporus cozumelae,Pr,5
Sceloporus cozumelae,Pr,5
Eretmochelys,SR,5
Anolis rodriguezii,SR,5
Eretmochelys imbricata,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Caretta caretta,P,5
Sceloporus cozumelae,Pr,5
Sceloporus cozumelae,Pr,5
Iguana iguana,Pr,5
Aspidoscelis sackii,SR,5
Sphaerodactylus glaucus,Pr,5
Anolis rodriguezii,SR,5
Basiliscus vittatus,SR,5
Iguana iguana,Pr,5
Aspidoscelis cozumela,SR,5
Sceloporus cozumelae,Pr,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Anolis sagrei,SR,5
Aristelliger georgeensis,Pr,5
Aspidoscelis deppii,SR,5
Rhinoclemmys areolata,A,5
Epictia goudotii,SR,5
Anolis rodriguezii,SR,5
Sceloporus cozumelae,Pr,5
Anolis rodriguezii,SR,5
Epictia goudotii,SR,5
Rhinoclemmys areolata,A,5
Aspidoscelis sackii,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aristelliger georgeensis,Pr,5
Aspidoscelis cozumela,SR,5
Kinosternon scorpioides,Pr,5
Leptodeira frenata,SR,5
Aspidoscelis cozumela,SR,5
Sphaerodactylus glaucus,Pr,5
Aspidoscelis deppii,SR,5
Anolis rodriguezii,SR,5
Ctenosaura acanthura,Pr,5
Rhinoclemmys areolata,A,5
Iguana iguana,Pr,5
Aristelliger georgeensis,Pr,5
Iguana iguana,Pr,5
Basiliscus vittatus,SR,5
Aspidoscelis deppii,SR,5
Ctenosaura similis,A,5
Iguana iguana,Pr,5
Aristelliger georgeensis,Pr,5
Anolis rodriguezii,SR,5
Trachemys scripta,Pr,5
Aspidoscelis deppii,SR,5
Rhinoclemmys areolata,A,5
Leptodeira frenata,SR,5
Crocodylus acutus,Pr,5
Ctenosaura similis,A,5
Marisora brachypoda,SR,5
Trachemys scripta,Pr,5
Thamnophis proximus,A,5
Sphaerodactylus glaucus,Pr,5
Basiliscus vittatus,SR,5
Thamnophis proximus,A,5
Ctenosaura similis,A,5
Sphaerodactylus glaucus,Pr,5
Thamnophis proximus,A,5
Iguana iguana,Pr,5
Ctenosaura similis,A,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Caretta caretta,P,5
Chelonia mydas,P,5
Eretmochelys imbricata,P,5
Chelonia mydas,P,5
Eretmochelys imbricata,P,5
Chelonia mydas,P,5
Eretmochelys imbricata,P,5
Caretta caretta,P,5
Chelonia mydas,P,5
Caretta caretta,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Chelonia mydas,P,5
Sceloporus cozumelae,Pr,5
Sceloporus cozumelae,Pr,5
Anolis rodriguezii,SR,5
Sceloporus cozumelae,Pr,5
Chelonia mydas,P,5
Boa constrictor,A,5
Sceloporus cozumelae,Pr,5
Anolis sagrei,SR,5
Ctenosaura similis,A,5
Anolis sagrei,SR,5
Anolis rodriguezii,SR,5
Aristelliger georgeensis,Pr,5
Anolis rodriguezii,SR,5
Sphaerodactylus continentalis,SR,5
Anolis rodriguezii,SR,5
Anolis limifrons,SR,5
Sceloporus cozumelae,Pr,5
Aristelliger georgeensis,Pr,5
Sceloporus cozumelae,Pr,5
Aristelliger georgeensis,Pr,5
Sphaerodactylus millepunctatus,SR,5
Eretmochelys imbricata,P,5
Chelonia mydas,P,5
Aspidoscelis maslini,SR,5
Aspidoscelis maslini,SR,5
Aspidoscelis maslini,SR,5
Aspidoscelis maslini,SR,5
Aspidoscelis maslini,SR,5
Aspidoscelis maslini,SR,5
Ctenosaura,SR,5
Thamnophis,SR,5
Thamnophis,SR,5
Ctenosaura,SR,5
Aspidoscelis rodecki,P,5
Sceloporus cozumelae,Pr,5
Ctenosaura similis,A,5
Ctenosaura similis,A,5
Ctenosaura similis,A,5
Sceloporus chrysostictus,SR,5
Caretta caretta,P,5
Chelonia mydas,P,5
Sceloporus cozumelae,Pr,5
Eretmochelys imbricata,P,5
Ctenosaura similis,A,5
Ctenosaura similis,A,5
Sceloporus cozumelae,Pr,5
Sceloporus cozumelae,Pr,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Marisora brachypoda,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Anolis sagrei,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Sceloporus cozumelae,Pr,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Anolis sagrei,SR,5
Sceloporus cozumelae,Pr,5
Sceloporus cozumelae,Pr,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Ctenosaura similis,A,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Sceloporus cozumelae,Pr,5
Aspidoscelis cozumela,SR,5
Anolis sagrei,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Holcosus undulatus,SR,5
Aspidoscelis cozumela,SR,5
Marisora brachypoda,SR,5
Anolis,SR,5
Sceloporus cozumelae,Pr,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis rodecki,P,5
Sceloporus cozumelae,Pr,5
Sceloporus cozumelae,Pr,5
Aspidoscelis rodecki,P,5
Sceloporus cozumelae,Pr,5
Ctenosaura similis,A,5
Hemidactylus frenatus,SR,5
Ctenosaura similis,A,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Ctenosaura similis,A,5
Aspidoscelis cozumela,SR,5
Aspidoscelis rodecki,P,5
Anolis rodriguezii,SR,5
Aspidoscelis rodecki,P,5
Aristelliger georgeensis,Pr,5
Leptophis mexicanus,A,5
Anolis sagrei,SR,5
Boa constrictor,A,5
Anolis sagrei,SR,5
Anolis sagrei,SR,5
Anolis rodriguezii,SR,5
Aspidoscelis cozumela,SR,5
Ctenosaura similis,A,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aristelliger georgeensis,Pr,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Sceloporus chrysostictus,SR,5
Ctenosaura similis,A,5
Anolis rodriguezii,SR,5
Aspidoscelis rodecki,P,5
Sceloporus cozumelae,Pr,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Sceloporus chrysostictus,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Chelonia mydas,P,5
Aspidoscelis cozumela,SR,5
Ctenosaura similis,A,5
Eretmochelys imbricata,P,5
Aspidoscelis cozumela,SR,5
Anolis rodriguezii,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Eretmochelys imbricata,P,5
Aspidoscelis cozumela,SR,5
Aspidoscelis rodecki,P,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Ctenosaura similis,A,5
Ctenosaura similis,A,5
Ctenosaura similis,A,5
Aspidoscelis cozumela,SR,5
Eretmochelys imbricata,P,5
Aspidoscelis rodecki,P,5
Sceloporus chrysostictus,SR,5
Aspidoscelis rodecki,P,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Ctenosaura similis,A,5
Anolis rodriguezii,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis rodecki,P,5
Eretmochelys imbricata,P,5
Eretmochelys imbricata,P,5
Aspidoscelis cozumela,SR,5
Ctenosaura similis,A,5
Aspidoscelis cozumela,SR,5
Chelonia mydas,P,5
Sceloporus cozumelae,Pr,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Anolis sagrei,SR,5
Aspidoscelis cozumela,SR,5
Ctenosaura similis,A,5
Chelonia mydas,P,5
Aspidoscelis rodecki,P,5
Aspidoscelis cozumela,SR,5
Aspidoscelis rodecki,P,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Ctenosaura similis,A,5
Aspidoscelis cozumela,SR,5
Ctenosaura similis,A,5
Anolis rodriguezii,SR,5
Anolis rodriguezii,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Sceloporus cozumelae,Pr,5
Sceloporus chrysostictus,SR,5
Aspidoscelis rodecki,P,5
Aspidoscelis cozumela,SR,5
Sceloporus cozumelae,Pr,5
Anolis rodriguezii,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Ctenosaura similis,A,5
Anolis rodriguezii,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis rodecki,P,5
Aspidoscelis rodecki,P,5
Aspidoscelis cozumela,SR,5
Chelonia mydas,P,5
Aspidoscelis cozumela,SR,5
Anolis sagrei,SR,5
Aspidoscelis cozumela,SR,5
Sceloporus cozumelae,Pr,5
Eretmochelys imbricata,P,5
Anolis rodriguezii,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis rodecki,P,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Chelonia mydas,P,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Aspidoscelis cozumela,SR,5
Oxybelis aeneus,SR,5
Hemidactylus frenatus,SR,5
Aspidoscelis cozumela,SR,5
Holcosus undulatus,SR,5
Marisora brachypoda,SR,5
Marisora brachypoda,SR,5
Aspidoscelis rodecki,P,5
Ctenosaura similis,A,5
Aristelliger georgeensis,Pr,5
Ctenosaura similis,A,5
Anolis sagrei,SR,5
Aspidoscelis rodecki,P,5
Sceloporus chrysostictus,SR,5
Aspidoscelis cozumela,SR,5
Caretta caretta,P,5
Boa constrictor,A,5
Boa constrictor,A,5
Crocodylus acutus,Pr,5
Sceloporus chrysostictus,SR,5
Marisora brachypoda,SR,5
Holcosus undulatus,SR,5
Aspidoscelis cozumela,SR,5
Conophis lineatus,SR,5
Anolis sagrei,SR,5
Sceloporus chrysostictus,SR,5
Marisora brachypoda,SR,5
Ctenosaura similis,A,5
Aspidoscelis rodecki,P,5
Aspidoscelis cozumela,SR,5
Sceloporus cozumelae,Pr,5
Aspidoscelis rodecki,P,5
Coleonyx elegans,A,5
Anolis sagrei,SR,5
Sceloporus cozumelae,Pr,5
Sceloporus cozumelae,Pr,5
Rhinoclemmys areolata,A,5
Anolis sagrei,SR,5
Marisora brachypoda,SR,5
Ctenosaura similis,A,5
Sphaerodactylus glaucus,Pr,5
Sceloporus cozumelae,Pr,5
Sceloporus chrysostictus,SR,5
Oxybelis fulgidus,SR,5
Aspidoscelis deppii,SR,5
Boa constrictor,A,5
Aspidoscelis deppii,SR,5
Leptophis mexicanus,A,5
Anolis rodriguezii,SR,5
Holcosus undulatus,SR,5
Aspidoscelis rodecki,P,5
Ctenosaura similis,A,5
Ctenosaura similis,A,5
Sceloporus cozumelae,Pr,5
Aspidoscelis cozumela,SR,5
Sceloporus chrysostictus,SR,5
Aspidoscelis deppii,SR,5
Marisora brachypoda,SR,5
Holcosus undulatus,SR,5
Ctenosaura similis,A,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Coleonyx elegans,A,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Boa constrictor,A,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Boa constrictor,A,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Leptophis mexicanus,A,5
Leptophis mexicanus,A,5
Aristelliger georgeensis,Pr,5
Sphaerodactylus glaucus,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Boa constrictor,A,5
Aristelliger georgeensis,Pr,5
Aristelliger georgeensis,Pr,5
Aspidoscelis cozumela,SR,5
Aristelliger georgeensis,Pr,5
Sceloporus chrysostictus,SR,5
Caretta caretta,P,5
Crocodylus moreletii,Pr,5
Crocodylus acutus,Pr,5
Boa constrictor,A,5
Ctenosaura similis,A,5
Aspidoscelis rodecki,P,5
Aspidoscelis rodecki,P,5
Aspidoscelis rodecki,P,5
Aspidoscelis rodecki,P,5
Aspidoscelis rodecki,P,5
Aspidoscelis rodecki,P,5
Sceloporus cozumelae,Pr,5
Sceloporus cozumelae,Pr,5
Sceloporus cozumelae,Pr,5
Eretmochelys imbricata,P,5
Sceloporus cozumelae,Pr,5
Aspidoscelis rodecki,P,5
Ctenosaura similis,A,5
Ctenosaura similis,A,5
Anolis sagrei,SR,5
Aspidoscelis rodecki,P,5
Sceloporus cozumelae,Pr,5
Sceloporus cozumelae,Pr,5
Sceloporus cozumelae,Pr,5
Aspidoscelis rodecki,P,5
Marisora brachypoda,SR,5
Ctenosaura similis,A,5
Marisora brachypoda,SR,5
Crocodylus acutus,Pr,5
Aspidoscelis rodecki,P,5
Ctenosaura similis,A,5
Ctenosaura similis,A,5
Ctenosaura similis,A,5
Aspidoscelis deppii,SR,5
Aspidoscelis rodecki,P,5
Anolis sagrei,SR,5
Ctenosaura similis,A,5
Ctenosaura similis,A,5
Anolis sagrei,SR,5
Aspidoscelis rodecki,P,5
Ctenosaura similis,A,5
Ctenosaura similis,A,5
Sceloporus,SR,5
Ctenosaura similis,A,5
Ctenosaura similis,A,5
Scomberomorus cavalla,SR,5
Scomberomorus cavalla,SR,5
Scomberomorus cavalla,SR,5
Scomberomorus cavalla,SR,5
Scomberomorus cavalla,SR,5
Scomberomorus cavalla,SR,5
Mycteroperca bonaci,SR,5
Mycteroperca bonaci,SR,5
Mycteroperca bonaci,SR,5
Sphyraena barracuda,SR,5
Sphyraena barracuda,SR,5
Sphyraena barracuda,SR,5
Sphyraena barracuda,SR,5
Sphyraena barracuda,SR,5
Sphyraena barracuda,SR,5
Sphyraena barracuda,SR,5
Sphyraena barracuda,SR,5
Sphyraena barracuda,SR,5
Gerres cinereus,SR,5
Sphyraena barracuda,SR,5
Sphyraena barracuda,SR,5
Sphyraena barracuda,SR,5
Sphyraena barracuda,SR,5
Sphyraena barracuda,SR,5
Sphyraena barracuda,SR,5
Sphyraena barracuda,SR,5
Sphyraena barracuda,SR,5
Sphyraena barracuda,SR,5
Sphyraena barracuda,SR,5
Oligoplites saurus,SR,5
Oligoplites saurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Mycteroperca bonaci,SR,5
Mycteroperca bonaci,SR,5
Mycteroperca bonaci,SR,5
Mycteroperca bonaci,SR,5
Mycteroperca bonaci,SR,5
Mycteroperca bonaci,SR,5
Mycteroperca bonaci,SR,5
Mycteroperca bonaci,SR,5
Mycteroperca bonaci,SR,5
Megalops atlanticus,SR,5
Makaira nigricans,SR,5
Makaira nigricans,SR,5
Seriola dumerili,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Coryphaena hippurus,SR,5
Caranx hippos,SR,5
Megalops atlanticus,SR,5
Istiophorus platypterus,SR,5
Istiophorus platypterus,SR,5
Gerres cinereus,SR,5
Istiophorus platypterus,SR,5
Istiophorus platypterus,SR,5
Caranx hippos,SR,5
Eucinostomus jonesii,SR,5
Eucinostomus jonesii,SR,5
Eucinostomus jonesii,SR,5
Eucinostomus jonesii,SR,5
Eucinostomus jonesii,SR,5
Awaous banana,SR,5
Serranus tortugarum,SR,5
Lactophrys trigonus,SR,5
Lactophrys trigonus,SR,5
Lactophrys trigonus,SR,5
Lactophrys trigonus,SR,5
Serranus chionaraia,SR,5
Halieutichthys aculeatus,SR,5
Calamus,SR,5
Calamus,SR,5
Calamus,SR,5
Calamus,SR,5
Synodus synodus,SR,5
Xyrichtys novacula,SR,5
Xyrichtys splendens,SR,5
Gobioclinus bucciferus,SR,5
Eucinostomus jonesii,SR,5
Eucinostomus jonesii,SR,5
Eucinostomus jonesii,SR,5
Eucinostomus jonesii,SR,5
Eucinostomus jonesii,SR,5
Pempheris schomburgkii,SR,5
Moringua edwardsi,SR,5
Ophioblennius,SR,5
Malacoctenus erdmani,SR,5
Malacoctenus erdmani,SR,5
Labrisomus gobio,SR,5
Labrisomus gobio,SR,5
,SR,5
Chromis cyanea,SR,5
Benthodesmus,SR,5
Benthodesmus,SR,5
Xiphias gladius,SR,5
Xiphias gladius,SR,5
Xiphias gladius,SR,5
Xiphias gladius,SR,5
Xiphias gladius,SR,5
Scorpaena inermis,SR,5
Eucinostomus jonesii,SR,5
Eucinostomus jonesii,SR,5
Eucinostomus jonesii,SR,5
Eucinostomus jonesii,SR,5
Eucinostomus jonesii,SR,5
Haemulon flavolineatum,SR,5
Haemulon flavolineatum,SR,5
Haemulon flavolineatum,SR,5
Haemulon flavolineatum,SR,5
Haemulon flavolineatum,SR,5
Gerres cinereus,SR,5
Gerres cinereus,SR,5
Gerres cinereus,SR,5
Gerres cinereus,SR,5
Gerres cinereus,SR,5
Eucinostomus gula,SR,5
Eucinostomus gula,SR,5
Eucinostomus gula,SR,5
Eucinostomus gula,SR,5
Eucinostomus gula,SR,5
Gymnothorax,SR,5
Gymnothorax moringa,SR,5
Gymnothorax,SR,5
Gymnothorax moringa,SR,5
Ctenogobius saepepallens,SR,5
Serranus baldwini,SR,5
Synagrops,SR,5
Gnatholepis thompsoni,SR,5
Pristipomoides aquilonaris,SR,5
Serranus baldwini,SR,5
Scombrolabrax heterolepis,SR,5
Scombrolabrax heterolepis,SR,5
Scombrolabrax heterolepis,SR,5
Thunnus atlanticus,SR,5
Serranus baldwini,SR,5
Chaetodon striatus,SR,5
Apogon maculatus,SR,5
Coccorella atlantica,SR,5
Coccorella atlantica,SR,5
Lachnolaimus maximus,SR,5
Diplospinus multistriatus,SR,5
Diplospinus multistriatus,SR,5
Notolychnus valdiviae,SR,5
Serranus baldwini,SR,5
Serranus baldwini,SR,5
Howella,SR,5
Howella,SR,5
Auxis thazard,SR,5
Xiphias gladius,SR,5
Xiphias gladius,SR,5
Xiphias gladius,SR,5
Dactylopterus volitans,SR,5
Serranus baldwini,SR,5
Chaetodon striatus,SR,5
Apogon maculatus,SR,5
Coccorella atlantica,SR,5
Coccorella atlantica,SR,5
Lachnolaimus maximus,SR,5
Diplospinus multistriatus,SR,5
Diplospinus multistriatus,SR,5
Notolychnus valdiviae,SR,5
Serranus baldwini,SR,5
Serranus baldwini,SR,5
Howella,SR,5
Howella,SR,5
Auxis thazard,SR,5
Xiphias gladius,SR,5
Xiphias gladius,SR,5
Xiphias gladius,SR,5
Dactylopterus volitans,SR,5
Serranus baldwini,SR,5
Sternoptyx diaphana,SR,5
Mycteroperca bonaci,SR,5
Mycteroperca bonaci,SR,5
Mycteroperca bonaci,SR,5
Scarus,SR,5
