rgn_id,count,year
1,38676974,1960
1,39939271,1961
1,41234350,1962
1,42564038,1963
1,43931398,1964
1,45338827,1965
1,46783542,1966
1,48264496,1967
1,49787609,1968
1,51360846,1969
1,52988138,1970
1,54669034,1971
1,56395803,1972
1,58155590,1973
1,59931341,1974
1,61708369,1975
1,63486196,1976
1,65261295,1977
1,67012869,1978
1,68715443,1979
1,70353013,1980
1,71916281,1981
1,73415735,1982
1,74880326,1983
1,76351106,1984
1,77859344,1985
1,79410218,1986
1,80999175,1987
1,82635332,1988
1,84326921,1989
1,86077004,1990
1,87890094,1991
1,89757916,1992
1,91653826,1993
1,93541577,1994
1,95392647,1995
1,97201533,1996
1,98968558,1997
1,100678867,1998
1,102316781,1999
1,103873607,2000
1,105339877,2001
1,106723661,2002
1,108056312,2003
1,109381550,2004
1,110731826,2005
1,112116694,2006
1,113529819,2007
1,114968039,2008
1,116422752,2009
1,117886404,2010
1,119361233,2011
1,120847477,2012
2,38676974,1960
2,39939271,1961
2,41234350,1962
2,42564038,1963
2,43931398,1964
2,45338827,1965
2,46783542,1966
2,48264496,1967
2,49787609,1968
2,51360846,1969
2,52988138,1970
2,54669034,1971
2,56395803,1972
2,58155590,1973
2,59931341,1974
2,61708369,1975
2,63486196,1976
2,65261295,1977
2,67012869,1978
2,68715443,1979
2,70353013,1980
2,71916281,1981
2,73415735,1982
2,74880326,1983
2,76351106,1984
2,77859344,1985
2,79410218,1986
2,80999175,1987
2,82635332,1988
2,84326921,1989
2,86077004,1990
2,87890094,1991
2,89757916,1992
2,91653826,1993
2,93541577,1994
2,95392647,1995
2,97201533,1996
2,98968558,1997
2,100678867,1998
2,102316781,1999
2,103873607,2000
2,105339877,2001
2,106723661,2002
2,108056312,2003
2,109381550,2004
2,110731826,2005
2,112116694,2006
2,113529819,2007
2,114968039,2008
2,116422752,2009
2,117886404,2010
2,119361233,2011
2,120847477,2012
3,38676974,1960
3,39939271,1961
3,41234350,1962
3,42564038,1963
3,43931398,1964
3,45338827,1965
3,46783542,1966
3,48264496,1967
3,49787609,1968
3,51360846,1969
3,52988138,1970
3,54669034,1971
3,56395803,1972
3,58155590,1973
3,59931341,1974
3,61708369,1975
3,63486196,1976
3,65261295,1977
3,67012869,1978
3,68715443,1979
3,70353013,1980
3,71916281,1981
3,73415735,1982
3,74880326,1983
3,76351106,1984
3,77859344,1985
3,79410218,1986
3,80999175,1987
3,82635332,1988
3,84326921,1989
3,86077004,1990
3,87890094,1991
3,89757916,1992
3,91653826,1993
3,93541577,1994
3,95392647,1995
3,97201533,1996
3,98968558,1997
3,100678867,1998
3,102316781,1999
3,103873607,2000
3,105339877,2001
3,106723661,2002
3,108056312,2003
3,109381550,2004
3,110731826,2005
3,112116694,2006
3,113529819,2007
3,114968039,2008
3,116422752,2009
3,117886404,2010
3,119361233,2011
3,120847477,2012
4,38676974,1960
4,39939271,1961
4,41234350,1962
4,42564038,1963
4,43931398,1964
4,45338827,1965
4,46783542,1966
4,48264496,1967
4,49787609,1968
4,51360846,1969
4,52988138,1970
4,54669034,1971
4,56395803,1972
4,58155590,1973
4,59931341,1974
4,61708369,1975
4,63486196,1976
4,65261295,1977
4,67012869,1978
4,68715443,1979
4,70353013,1980
4,71916281,1981
4,73415735,1982
4,74880326,1983
4,76351106,1984
4,77859344,1985
4,79410218,1986
4,80999175,1987
4,82635332,1988
4,84326921,1989
4,86077004,1990
4,87890094,1991
4,89757916,1992
4,91653826,1993
4,93541577,1994
4,95392647,1995
4,97201533,1996
4,98968558,1997
4,100678867,1998
4,102316781,1999
4,103873607,2000
4,105339877,2001
4,106723661,2002
4,108056312,2003
4,109381550,2004
4,110731826,2005
4,112116694,2006
4,113529819,2007
4,114968039,2008
4,116422752,2009
4,117886404,2010
4,119361233,2011
4,120847477,2012
5,38676974,1960
5,39939271,1961
5,41234350,1962
5,42564038,1963
5,43931398,1964
5,45338827,1965
5,46783542,1966
5,48264496,1967
5,49787609,1968
5,51360846,1969
5,52988138,1970
5,54669034,1971
5,56395803,1972
5,58155590,1973
5,59931341,1974
5,61708369,1975
5,63486196,1976
5,65261295,1977
5,67012869,1978
5,68715443,1979
5,70353013,1980
5,71916281,1981
5,73415735,1982
5,74880326,1983
5,76351106,1984
5,77859344,1985
5,79410218,1986
5,80999175,1987
5,82635332,1988
5,84326921,1989
5,86077004,1990
5,87890094,1991
5,89757916,1992
5,91653826,1993
5,93541577,1994
5,95392647,1995
5,97201533,1996
5,98968558,1997
5,100678867,1998
5,102316781,1999
5,103873607,2000
5,105339877,2001
5,106723661,2002
5,108056312,2003
5,109381550,2004
5,110731826,2005
5,112116694,2006
5,113529819,2007
5,114968039,2008
5,116422752,2009
5,117886404,2010
5,119361233,2011
5,120847477,2012
