rgn_id,year,multiplier
1,2015,0.875
1,2016,0.875
1,2017,0.875
2,2015,0.875
2,2016,0.875
2,2017,0.875
3,2015,0.875
3,2016,0.875
3,2017,0.875
4,2015,0.875
4,2016,0.875
4,2017,0.875
5,2015,0.875
5,2016,0.875
5,2017,0.875
