rgn_id,sector,year,value,analysis_year
1,cf,2003,39110.067948,2012
1,cf,2005,319756.777774,2012
1,cf,2006,318381.530936,2012
1,cf,2007,316892.410156,2012
1,cf,2008,304647.832986,2012
1,mar,2003,850909.331117888,2012
1,mar,2004,851209.972028379,2012
1,mar,2005,929596.484882225,2012
1,mar,2006,43127.9578041834,2012
1,mar,2007,52476.7478769705,2012
1,mar,2008,52333.5573441616,2012
1,mmw,1998,528.0804,2012
1,mmw,2006,832.460075,2012
1,tour,2005,1397783.01082,2012
1,tour,2006,1428600.62194,2012
1,tour,2007,1375894.03852,2012
1,tour,2008,1385301.32602,2012
1,tour,2009,1162361.49881,2012
1,tour,2010,1203065.04612,2012
1,cf,2003,24721.914,2013
1,cf,2005,202121.857,2013
1,cf,2006,201252.548,2013
1,cf,2007,200311.258,2013
1,cf,2008,192571.323,2013
1,mar,2003,431276.9037597,2013
1,mar,2004,431429.2813119,2013
1,mar,2005,471158.8874213,2013
1,mar,2006,21859.07643395,2013
1,mar,2007,26597.43936998,2013
1,mar,2008,26524.86434068,2013
1,mmw,1998,275.76,2013
1,mmw,2006,434.705,2013
1,tour,2005,1397783.01082,2013
1,tour,2006,1428600.62194,2013
1,tour,2007,1375894.03852,2013
1,tour,2008,1385301.32602,2013
1,tour,2009,1162361.49881,2013
1,tour,2010,1203065.04612,2013
2,cf,2003,39110.067948,2012
2,cf,2005,319756.777774,2012
2,cf,2006,318381.530936,2012
2,cf,2007,316892.410156,2012
2,cf,2008,304647.832986,2012
2,mar,2003,850909.331117888,2012
2,mar,2004,851209.972028379,2012
2,mar,2005,929596.484882225,2012
2,mar,2006,43127.9578041834,2012
2,mar,2007,52476.7478769705,2012
2,mar,2008,52333.5573441616,2012
2,mmw,1998,528.0804,2012
2,mmw,2006,832.460075,2012
2,tour,2005,1397783.01082,2012
2,tour,2006,1428600.62194,2012
2,tour,2007,1375894.03852,2012
2,tour,2008,1385301.32602,2012
2,tour,2009,1162361.49881,2012
2,tour,2010,1203065.04612,2012
2,cf,2003,24721.914,2013
2,cf,2005,202121.857,2013
2,cf,2006,201252.548,2013
2,cf,2007,200311.258,2013
2,cf,2008,192571.323,2013
2,mar,2003,431276.9037597,2013
2,mar,2004,431429.2813119,2013
2,mar,2005,471158.8874213,2013
2,mar,2006,21859.07643395,2013
2,mar,2007,26597.43936998,2013
2,mar,2008,26524.86434068,2013
2,mmw,1998,275.76,2013
2,mmw,2006,434.705,2013
2,tour,2005,1397783.01082,2013
2,tour,2006,1428600.62194,2013
2,tour,2007,1375894.03852,2013
2,tour,2008,1385301.32602,2013
